sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version,requires_african_expertise,full_prompt,results,selected_option,score
d0f8722fd07ac979b6e083264327f083862ff1018e5908cc65f4177b9548fde0,test,Male,Medicine,Intern,NG,mcq,,"A 35-year-old man presents for evaluation of muscle weakness. He was well until 3 days ago, when he started developing progressive weakness in his arms and legs. On the morning of presentation, he had significant difficulty walking and presented to the emergency department. He reports an episode of severe diarrhea 4 weeks ago and denies associated pain. Examination reveals normal facial strength; quadriparesis with 3/5 strength in proximal upper and lower extremities and 0/5 strength in bilateral ankle dorsiflexion, plantarflexion, inversion and eversion; intact sensory function; and generalized areflexia. Nerve conduction studies demonstrate reduced distal motor amplitudes, but no evidence of conduction block. Sensory conduction studies are normal. What is the most likely diagnosis?","A 35-year-old man presents for evaluation of muscle weakness. He was well until 3 days ago, when he started developing progressive weakness in his arms and legs. On the morning of presentation, he had significant difficulty walking and presented to the emergency department. He reports an episode of severe diarrhea 4 weeks ago and denies associated pain. Examination reveals normal facial strength; quadriparesis with 3/5 strength in proximal upper and lower extremities and 0/5 strength in bilateral ankle dorsiflexion, plantarflexion, inversion and eversion; intact sensory function; and generalized areflexia. Nerve conduction studies demonstrate reduced distal motor amplitudes, but no evidence of conduction block. Sensory conduction studies are normal. What is the most likely diagnosis?","{""option1"": ""Aute inflammatory demyelinating polyneuropathy (AIDP)"", ""option2"": ""Acute motor axonal neuropathy (AMAN)"", ""option3"": ""Acute motor-sensory axonal neuropathy (AMSAN)"", ""option4"": ""Chronic inflammatory demyelinating polyradiculoneuropathy (CIDP)"", ""option5"": ""NONE OF THE ABOVE""}",option2,,Neurology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
A 35-year-old man presents for evaluation of muscle weakness. He was well until 3 days ago, when he started developing progressive weakness in his arms and legs. On the morning of presentation, he had significant difficulty walking and presented to the emergency department. He reports an episode of severe diarrhea 4 weeks ago and denies associated pain. Examination reveals normal facial strength; quadriparesis with 3/5 strength in proximal upper and lower extremities and 0/5 strength in bilateral ankle dorsiflexion, plantarflexion, inversion and eversion; intact sensory function; and generalized areflexia. Nerve conduction studies demonstrate reduced distal motor amplitudes, but no evidence of conduction block. Sensory conduction studies are normal. What is the most likely diagnosis?###options: {""option1"": ""Aute inflammatory demyelinating polyneuropathy (AIDP)"", ""option2"": ""Acute motor axonal neuropathy (AMAN)"", ""option3"": ""Acute motor-sensory axonal neuropathy (AMSAN)"", ""option4"": ""Chronic inflammatory demyelinating polyradiculoneuropathy (CIDP)"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**option4: Chronic inflammatory demyelinating polyradiculoneuropathy (CIDP)**

**Rationale:** 

The patient presents with a classic picture of CIDP.  Here's why:

* **Progressive weakness:** The onset of weakness is gradual, progressing over days to weeks.
* **Quadriparesis:**  Weakness affecting all four limbs is a hallmark of CIDP.
* **Ankle dorsiflexion, plantarflexion, inversion, and eversion weakness:**  This specific pattern of weakness is characteristic of CIDP.
* **Sensory intact:**  This is a key feature of CIDP, distinguishing it from other conditions with similar presentations.
* **Generalized areflexia:**  The absence of reflexes in all limbs is a strong indicator of CIDP.
* **Reduced distal motor amplitudes:**  Nerve conduction studies show reduced motor nerve conduction, consistent with demyelination.
* **Normal sensory conduction studies:**  This further supports the diagnosis of CIDP, as sensory nerves are not affected in the same way as motor nerves.
* **History of diarrhea:**  While not a definitive indicator, the history of diarrhea 4 weeks prior is suggestive of a possible immune-mediated etiology, which is common in CIDP.

**Why other options are less likely:**

* **AIDP (Aute inflammatory demyelinating polyneuropathy):**  AIDP typically presents with more rapid onset and often involves facial weakness.
* **AMAN (Acute motor axonal neuropathy):**  AMAN is characterized by more rapid onset and typically involves proximal limb weakness.
* **AMSAN (Acute motor-sensory axonal neuropathy):**  AMSAN presents with more rapid onset and involves both motor and sensory deficits.


**Important Note:**  This is a clinical scenario, and a definitive diagnosis requires a thorough medical history, physical examination, and further investigations. 
",option4,0
71666befacbf2a36fe16e4dd6bb3f14a81939eebc94e56c559b955623ba08dd4,test,Male,Medicine,Intern,NG,mcq,,"A 45-year-old man with diabetes mellitus is evaluated for abrupt-onset headache and double vision. Examination shows left ptosis and lateral and downward deviation of the left eye. The left pupil is dilated and its constriction to light is impaired. When the left eye is abducted, attempts to look down fail to elicit intorsion of the globe. Which of the following is the most likely diagnosis?","A 45-year-old man with diabetes mellitus is evaluated for abrupt-onset headache and double vision. Examination shows left ptosis and lateral and downward deviation of the left eye. The left pupil is dilated and its constriction to light is impaired. When the left eye is abducted, attempts to look down fail to elicit intorsion of the globe. Which of the following is the most likely diagnosis?","{""option1"": ""Anterior midbrain infarction"", ""option2"": ""Cavernous sinus aneurysm"", ""option3"": ""Expanding posterior communicating artery aneurysm"", ""option4"": ""Ischemic oculomotor neuropathy"", ""option5"": ""NONE OF THE ABOVE""}",option2,,Neurology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
A 45-year-old man with diabetes mellitus is evaluated for abrupt-onset headache and double vision. Examination shows left ptosis and lateral and downward deviation of the left eye. The left pupil is dilated and its constriction to light is impaired. When the left eye is abducted, attempts to look down fail to elicit intorsion of the globe. Which of the following is the most likely diagnosis?###options: {""option1"": ""Anterior midbrain infarction"", ""option2"": ""Cavernous sinus aneurysm"", ""option3"": ""Expanding posterior communicating artery aneurysm"", ""option4"": ""Ischemic oculomotor neuropathy"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**option4: Ischemic oculomotor neuropathy**

**Rationale:** 

The patient presents with classic symptoms of oculomotor nerve palsy, including:

* **Left ptosis:**  The oculomotor nerve controls the levator palpebrae superioris muscle, responsible for lifting the eyelid.
* **Lateral and downward deviation of the left eye:** This is due to the oculomotor nerve's role in controlling the extraocular muscles responsible for gaze.
* **Dilated left pupil:** The oculomotor nerve supplies the pupil dilator muscle, which is responsible for pupil dilation.
* **Impaired constriction of the left pupil to light:** This is a sign of damage to the oculomotor nerve, which controls the pupil constrictor muscle.
* **Inability to intorsion the left eye when abducted:** This is due to the oculomotor nerve's role in controlling the superior oblique muscle, which is responsible for intorsion.

Ischemic oculomotor neuropathy is a common cause of oculomotor nerve palsy. It is often caused by a stroke or other vascular event that affects the oculomotor nerve. The patient's symptoms are consistent with this diagnosis.


**Why other options are less likely:**

* **Anterior midbrain infarction:** While this can cause oculomotor nerve palsy, it is less likely to present with the specific combination of symptoms described.
* **Cavernous sinus aneurysm:** This can cause a variety of symptoms, including headache, but is less likely to present with the specific combination of symptoms described.
* **Expanding posterior communicating artery aneurysm:** This can cause a variety of symptoms, including headache, but is less likely to present with the specific combination of symptoms described. 


",option4,0
a781f379770bb279e622b6243352be29c4a4443aa6205b3f2fe4fe1e57a5b261,test,Male,Medicine,Intern,NG,mcq,,"Your patient complains that he cannot tell the difference between hot or cold water when he washes his hands, and he also notes that both upper limbs tire easily. You note that the thenar eminences of both hands of the patient appear wasted. You suspect that the patient has","Your patient complains that he cannot tell the difference between hot or cold water when he washes his hands, and he also notes that both upper limbs tire easily. You note that the thenar eminences of both hands of the patient appear wasted. You suspect that the patient has","{""option1"": ""Amyotrophic lateral sclerosis"", ""option2"": ""Tabes dorsalis"", ""option3"": ""Poliomyelitis"", ""option4"": ""Syringomyelia"", ""option5"": ""NONE OF THE ABOVE""}",option4,,Neurology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Your patient complains that he cannot tell the difference between hot or cold water when he washes his hands, and he also notes that both upper limbs tire easily. You note that the thenar eminences of both hands of the patient appear wasted. You suspect that the patient has###options: {""option1"": ""Amyotrophic lateral sclerosis"", ""option2"": ""Tabes dorsalis"", ""option3"": ""Poliomyelitis"", ""option4"": ""Syringomyelia"", ""option5"": ""NONE OF THE ABOVE""}","
**Answer:** 

**Rationale:**

The clinical presentation of the patient strongly suggests **option 2: Tabes dorsalis**. Here's why:

* **Sensory loss:** The inability to distinguish between hot and cold water is a classic sign of sensory loss, particularly in the hands and feet. This is a hallmark of tabes dorsalis.
* **Muscle weakness:** The patient's complaints of upper limb fatigue and thenar eminence wasting are consistent with the progressive muscle weakness seen in tabes dorsalis.
* **Neuropathy:** Tabes dorsalis is a late-stage neuropathy caused by damage to the dorsal roots and spinal cord. This damage leads to a variety of symptoms, including sensory loss, muscle weakness, and autonomic dysfunction.

**Why other options are less likely:**

* **Amyotrophic lateral sclerosis (ALS):** While ALS can cause muscle weakness and wasting, it typically presents with more generalized muscle weakness and atrophy, not specifically affecting the thenar eminences.
* **Poliomyelitis:** Poliomyelitis primarily affects the motor neurons, leading to muscle weakness and paralysis. It is less likely to cause sensory loss and wasting of the thenar eminences.
* **Syringomyelia:** Syringomyelia is a condition where a cyst forms in the spinal cord, causing pain, weakness, and sensory loss. It is less likely to cause the specific combination of symptoms described in the case.


**Important Note:** This is a clinical scenario, and a definitive diagnosis can only be made by a qualified medical professional after a thorough examination and investigation. 
",option2,0
dbc053fc320bf94e98141e9bd9ce03db6bfa3cc45aab5563cfc8852d8a90984b,test,Male,Medicine,Intern,NG,mcq,," Which of the following is the most common neuropsychiatric syndrome
associated with systemic lupus erythematosus?
"," Which of the following is the most common neuropsychiatric syndrome
associated with systemic lupus erythematosus?
","{""option1"": ""Autonomic neuropathy"", ""option2"": ""Cognitive disorder"", ""option3"": ""Movement disorder"", ""option4"": ""Seizure disorder"", ""option5"": ""NONE OF THE ABOVE""}",option2,,Neurology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
 Which of the following is the most common neuropsychiatric syndrome
associated with systemic lupus erythematosus?
###options: {""option1"": ""Autonomic neuropathy"", ""option2"": ""Cognitive disorder"", ""option3"": ""Movement disorder"", ""option4"": ""Seizure disorder"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**option2: Cognitive disorder**

**Rationale:**

Systemic lupus erythematosus (SLE) is a chronic autoimmune disease that can affect various organs, including the brain.  Cognitive disorders are the most common neuropsychiatric syndrome associated with SLE.  

Here's why the other options are less likely:

* **Autonomic neuropathy:** While SLE can cause autonomic dysfunction, it's not as commonly associated with cognitive impairment as cognitive disorders.
* **Movement disorder:**  While SLE can cause some movement disorders, they are less frequent than cognitive issues.
* **Seizure disorder:**  SLE is not typically associated with seizures. 


**Important Note:** This information is for educational purposes only and should not be considered medical advice. Always consult with a qualified healthcare professional for diagnosis and treatment. 
",option2,1
d2e7bb9218aef554056a66c0c5d1876ad6052db3c9c8fe9eb03d1eeb50d6ea43,test,Male,Medicine,Intern,NG,mcq,,"A 44-year-old man is seen in the emergency department with several days of progressive quadriparesis. His neurologic history is notable for vision loss in the right eye 5 years ago, for which he did not seek any medical attention. His examination shows 20/400 vision in the right eye with associated right optic disc pallor and a right afferent pupillary defect; 3/5 power in both arms; paralysis of both legs; and bilateral extensor plantar responses. MRI of the brain shows minimal nonspecific T2/fluid-attenuated inversion recovery (FLAIR) white matter hyperintensities not located in periventricular or juxtacortical locations. Which of the following is the most likely diagnosis?","A 44-year-old man is seen in the emergency department with several days of progressive quadriparesis. His neurologic history is notable for vision loss in the right eye 5 years ago, for which he did not seek any medical attention. His examination shows 20/400 vision in the right eye with associated right optic disc pallor and a right afferent pupillary defect; 3/5 power in both arms; paralysis of both legs; and bilateral extensor plantar responses. MRI of the brain shows minimal nonspecific T 2/fluid-attenuated inversion recovery (FLAIR) white matter hyperintensities not located in periventricular or juxtacortical locations. Which of the following is the most likely diagnosis?","{""option1"": ""Acute disseminated encephalomyelitis (ADEM)"", ""option2"": ""Multiple sclerosis"", ""option3"": ""Neuromyelitis optica (NMO"", ""option4"": ""Progressive multifocal leukoencephalopathy"", ""option5"": ""NONE OF THE ABOVE""}",option3,,Neurology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
A 44-year-old man is seen in the emergency department with several days of progressive quadriparesis. His neurologic history is notable for vision loss in the right eye 5 years ago, for which he did not seek any medical attention. His examination shows 20/400 vision in the right eye with associated right optic disc pallor and a right afferent pupillary defect; 3/5 power in both arms; paralysis of both legs; and bilateral extensor plantar responses. MRI of the brain shows minimal nonspecific T2/fluid-attenuated inversion recovery (FLAIR) white matter hyperintensities not located in periventricular or juxtacortical locations. Which of the following is the most likely diagnosis?###options: {""option1"": ""Acute disseminated encephalomyelitis (ADEM)"", ""option2"": ""Multiple sclerosis"", ""option3"": ""Neuromyelitis optica (NMO"", ""option4"": ""Progressive multifocal leukoencephalopathy"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**option2: Multiple sclerosis**

**Rationale:** The patient presents with a classic triad of symptoms: progressive quadriparesis, visual loss, and optic disc pallor. The MRI findings of minimal nonspecific T2/FLAIR white matter hyperintensities are consistent with multiple sclerosis. 

Here's why the other options are less likely:

* **Acute disseminated encephalomyelitis (ADEM):** ADEM typically presents with a more abrupt onset of neurological symptoms, often with fever and seizures. The MRI findings are typically more prominent and widespread.
* **Neuromyelitis optica (NMO):** NMO is characterized by attacks of optic neuritis and myelitis. The MRI findings are typically more specific and involve lesions in the optic nerves and spinal cord.
* **Progressive multifocal leukoencephalopathy (PML):** PML is caused by the JC virus and typically presents with cognitive decline and neurological deficits. The MRI findings are typically more focal and involve lesions in the white matter. 


**Important Note:** This is a simplified explanation for educational purposes. A definitive diagnosis requires a thorough clinical evaluation, including a detailed neurological examination, and further investigations like cerebrospinal fluid analysis and nerve conduction studies. 
",option2,0
7b4c3c9184aff89d0ebfbe51fa68db74612cba7fd4efadcdf2d7b74bb0b67fe9,test,Male,Medicine,Intern,NG,mcq,,Which of the following is true about Acute fatty liver of pregnancy?,Which of the following is true about Acute fatty liver of pregnancy?,"{""option1"": ""Occurs in first trimester"", ""option2"": ""Associated with hyperglycemia"", ""option3"": ""Diagnostic investigation ais Abdominal USS"", ""option4"": ""Presents with hypoglycaemia"", ""option5"": ""NONE OF THE ABOVE""}",option4,,Gastroenterology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Which of the following is true about Acute fatty liver of pregnancy?###options: {""option1"": ""Occurs in first trimester"", ""option2"": ""Associated with hyperglycemia"", ""option3"": ""Diagnostic investigation ais Abdominal USS"", ""option4"": ""Presents with hypoglycaemia"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**option5: NONE OF THE ABOVE**

**Rationale:** 
Acute fatty liver of pregnancy (AFLP) is a rare but serious condition that can occur during pregnancy. It is characterized by the rapid accumulation of fat in the liver, leading to liver dysfunction. 

Here's why the other options are incorrect:

* **option1: Occurs in first trimester:** AFLP is most commonly diagnosed in the second or third trimester of pregnancy.
* **option2: Associated with hyperglycemia:** AFLP is not directly associated with hyperglycemia. 
* **option3: Diagnostic investigation ais Abdominal USS:** Abdominal ultrasound is a useful tool for diagnosing AFLP, but it is not the only diagnostic investigation. 
* **option4: Presents with hypoglycaemia:** AFLP is associated with hyperglycemia, not hypoglycemia. 


**Key points to remember about AFLP:**
* It is a serious condition that can lead to liver failure and even death.
* It is often associated with maternal metabolic disturbances, such as hyperglycemia and hyperlipidemia.
* It is diagnosed through a combination of clinical presentation, laboratory tests, and imaging studies. 
* Early diagnosis and treatment are crucial to improve outcomes. 


",option5,0
d68119332fba91e1f12b03879580a7d144462885f32156d629df90e72eeb4fdf,test,Male,Medicine,Intern,NG,mcq,,"A 68yr old woman presented with persistent dysphagia to both solid and liquid, no regurgitation. There is history of use of bisphosphonates. What is the likely diagnosis?","A 68 yr old woman presented with persistent dysphagia to both solid and liquid, no regurgitation. There is history of use of bisphosphonates. What is the likely diagnosis?","{""option1"": ""Achalasia"", ""option2"": ""Benign oesophageal stricture"", ""option3"": ""Oesophageal ca"", ""option4"": ""Diffuse oesophageal spasm"", ""option5"": ""NONE OF THE ABOVE""}",option2,,Gastroenterology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
A 68yr old woman presented with persistent dysphagia to both solid and liquid, no regurgitation. There is history of use of bisphosphonates. What is the likely diagnosis?###options: {""option1"": ""Achalasia"", ""option2"": ""Benign oesophageal stricture"", ""option3"": ""Oesophageal ca"", ""option4"": ""Diffuse oesophageal spasm"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**option2: Benign oesophageal stricture**

**Rationale:** 

The patient presents with persistent dysphagia to both solid and liquid, without regurgitation. This is a classic presentation of a benign esophageal stricture. 

* **Bisphosphonates** are known to cause esophageal strictures, particularly in the long term. 
* **Achalasia** is characterized by difficulty swallowing due to impaired esophageal muscle function, often leading to regurgitation.
* **Oesophageal cancer** would typically present with dysphagia, but also with weight loss, chest pain, and other systemic symptoms.
* **Diffuse oesophageal spasm** is characterized by painful spasms of the esophagus, often causing regurgitation. 


**Important Note:** This is a hypothetical scenario for educational purposes. It is crucial to remember that a proper diagnosis requires a thorough clinical evaluation, including a detailed history, physical examination, and potentially further investigations. 
",option2,1
1b692e205835b8af768d2caf36b0a41448e403fb0d6778c89a91abcdac107a38,test,Male,Medicine,Intern,NG,mcq,,All are true in management of hepatic encephalopathy except?,All are true in management of hepatic encephalopathy except?,"{""option1"": ""Avoid sedatives"", ""option2"": ""Use lactulose"", ""option3"": ""Rifaximin is contraindicated"", ""option4"": ""Correct electrolytes"", ""option5"": ""NONE OF THE ABOVE""}",option3,,Gastroenterology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
All are true in management of hepatic encephalopathy except?###options: {""option1"": ""Avoid sedatives"", ""option2"": ""Use lactulose"", ""option3"": ""Rifaximin is contraindicated"", ""option4"": ""Correct electrolytes"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**option3: Rifaximin is contraindicated**

**Rationale:** 

Rifaximin is a commonly used antibiotic for the treatment of hepatic encephalopathy. It works by reducing the production of ammonia in the gut. While it is not contraindicated, it is not the first-line treatment for hepatic encephalopathy. 

Here's why the other options are true:

* **Avoid sedatives:** Sedatives can worsen hepatic encephalopathy by increasing the risk of falls and other complications.
* **Use lactulose:** Lactulose is a sugar that is converted to lactic acid in the gut, which helps to reduce ammonia levels.
* **Correct electrolytes:** Electrolyte imbalances can worsen hepatic encephalopathy, so it is important to correct them. 


Let me know if you'd like to explore other medical scenarios or MCQs! 
",option3,1
a099e867fa54a1460f06d08e29cb63427ff7f0e404af3eeba467826010d2b6d1,test,Male,Medicine,Intern,NG,mcq,,The first line medication in management of ascites in patients with Liver cirrhosis is -?,The first line medication in management of ascites in patients with Liver cirrhosis is -?,"{""option1"": ""Rifaximin"", ""option2"": ""Lactulose"", ""option3"": ""Spirinolactone"", ""option4"": ""Hydrochlorothiazide"", ""option5"": ""NONE OF THE ABOVE""}",option3,,Gastroenterology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
The first line medication in management of ascites in patients with Liver cirrhosis is -?###options: {""option1"": ""Rifaximin"", ""option2"": ""Lactulose"", ""option3"": ""Spirinolactone"", ""option4"": ""Hydrochlorothiazide"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**option3: Spirinolactone**

**Rationale:** 

Spironolactone is the first-line medication for managing ascites in patients with cirrhosis. It works by blocking the action of aldosterone, a hormone that promotes sodium and water retention. This leads to a reduction in fluid buildup in the abdomen. 

Here's why the other options are incorrect:

* **Rifaximin:** This is an antibiotic used to treat traveler's diarrhea and other bacterial infections.
* **Lactulose:** This is a sugar that is used to treat hepatic encephalopathy, a complication of liver disease.
* **Hydrochlorothiazide:** This is a diuretic that helps to reduce fluid buildup in the body. While it can be used in the management of ascites, it is not the first-line treatment. 


**Important Note:** This is a general guideline. The specific treatment plan for ascites should be individualized based on the patient's specific condition and other factors. 
",option3,1
743d781b4d26da66deff0d8466b024772c7291632ed1a7ce76b4071b41342f4c,test,Male,Medicine,Intern,NG,mcq,,"A middle-aged man presented with history and physical examination finding in 
keeping with biliary obstruction. Which of the LFT parameters depicts obstruction?
","A middle-aged man presented with history and physical examination finding in 
keeping with biliary obstruction. Which of the LFT parameters depicts obstruction?
","{""option1"": ""Increased ALP and GGT"", ""option2"": ""Increased ALT"", ""option3"": ""Increased AST"", ""option4"": ""Low bilirubin and albumin"", ""option5"": ""NONE OF THE ABOVE""}",option1,,Gastroenterology,No,0.0,0.0,1.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
A middle-aged man presented with history and physical examination finding in 
keeping with biliary obstruction. Which of the LFT parameters depicts obstruction?
###options: {""option1"": ""Increased ALP and GGT"", ""option2"": ""Increased ALT"", ""option3"": ""Increased AST"", ""option4"": ""Low bilirubin and albumin"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**option1: ""Increased ALP and GGT""**

**Rationale:** 
Elevated alkaline phosphatase (ALP) and gamma-glutamyl transferase (GGT) are classic indicators of biliary obstruction. These enzymes are primarily produced in the liver, but their levels are significantly elevated in the blood when the bile ducts are blocked. 

Here's why the other options are incorrect:

* **option2: ""Increased ALT""** - While elevated ALT can be seen in liver disease, it's not as specific to biliary obstruction as ALP and GGT.
* **option3: ""Increased AST""** - AST is also elevated in liver disease, but it's not as specific to biliary obstruction as ALP and GGT.
* **option4: ""Low bilirubin and albumin""** - Low bilirubin and albumin are more indicative of liver dysfunction, not biliary obstruction. 
* **option5: ""NONE OF THE ABOVE""** - This is incorrect because option 1 is the correct answer. 


",option1,1
a121efd7c4b4c0b7fcb4697b4c5e8dc5daada3e331921a901a7d1f8f1c7cb76d,test,Male,Medicine,Intern,NG,mcq,,"46 yr old woman presented with RUQ pain , associated yellowness of the eyes and fever.
Murphy sign was positive. What is the diagnosis?
","46 yr old woman presented with RUQ pain , associated yellowness of the eyes and fever.
Murphy sign was positive. What is the diagnosis?
","{""option1"": ""Biliary colic"", ""option2"": ""Choledocholithiasis"", ""option3"": ""Acute cholecystitis"", ""option4"": ""Acute pancreatitis"", ""option5"": ""NONE OF THE ABOVE""}",option3,,Gastroenterology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
46 yr old woman presented with RUQ pain , associated yellowness of the eyes and fever.
Murphy sign was positive. What is the diagnosis?
###options: {""option1"": ""Biliary colic"", ""option2"": ""Choledocholithiasis"", ""option3"": ""Acute cholecystitis"", ""option4"": ""Acute pancreatitis"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**Option 3: Acute cholecystitis**

**Rationale:** 

The patient presents with classic symptoms of acute cholecystitis: 
* **RUQ pain:**  This is a hallmark symptom of cholecystitis.
* **Yellowing of the eyes (jaundice):** This is due to the obstruction of the bile duct, leading to bilirubin build-up in the blood.
* **Fever:**  This is a sign of inflammation and infection.
* **Murphy's sign:** This is a positive sign indicating that the gallbladder is inflamed and tender to palpation.

These symptoms, along with the age of the patient, strongly suggest acute cholecystitis. 


**Important Note:** While the other options might be possible diagnoses, the combination of symptoms and the positive Murphy's sign strongly points towards acute cholecystitis. 
",option3,1
6c4cd1f335dd8e07c1639de77395aaaa27a6851f8feca1e77b01a88e19fb3a40,test,Male,Medicine,Intern,NG,mcq,,Which of the following is true about ischaemic hepatitis?,Which of the following is true about ischaemic hepatitis?,"{""option1"": ""Cardiac Failure is an important predisposing factor."", ""option2"": ""Does not occur with hypotension"", ""option3"": ""LFT is always normal"", ""option4"": ""Fluid resuscitation is not essential in emergency management"", ""option5"": ""NONE OF THE ABOVE""}",option1,,Gastroenterology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Which of the following is true about ischaemic hepatitis?###options: {""option1"": ""Cardiac Failure is an important predisposing factor."", ""option2"": ""Does not occur with hypotension"", ""option3"": ""LFT is always normal"", ""option4"": ""Fluid resuscitation is not essential in emergency management"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**Answer:** option 1 
**Rationale:** Ischaemic hepatitis is a condition where the liver is deprived of blood flow, leading to damage. Cardiac failure is a significant risk factor for this condition as it can lead to reduced blood flow to the liver. 

Let me know if you'd like to explore other medical scenarios or MCQs! 
",option1,1
880103d525c2e609f448ba58452244c55e186caf15505cea111f8ee88314d255,test,Male,Medicine,Intern,NG,mcq,,"41yr old presented with recurrent right upper quadrant paint radiating to right shoulder, 
             usually worsened by heavy meal, no fever.
What is the diagnosis?
","41 yr old presented with recurrent right upper quadrant paint radiating to right shoulder, 
       usually worsened by heavy meal, no fever.
What is the diagnosis?
","{""option1"": ""Acute cholecystitis"", ""option2"": ""Biliary colic"", ""option3"": ""Acute pancreatitis"", ""option4"": ""Myocardial infarction"", ""option5"": ""NONE OF THE ABOVE""}",option2,,Gastroenterology,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
41yr old presented with recurrent right upper quadrant paint radiating to right shoulder, 
             usually worsened by heavy meal, no fever.
What is the diagnosis?
###options: {""option1"": ""Acute cholecystitis"", ""option2"": ""Biliary colic"", ""option3"": ""Acute pancreatitis"", ""option4"": ""Myocardial infarction"", ""option5"": ""NONE OF THE ABOVE""}","
###Answer: 
**option2: Biliary colic**

**Rationale:** 

The patient presents with recurrent right upper quadrant pain radiating to the right shoulder, worsened by heavy meals. This is a classic presentation of biliary colic, which is characterized by episodes of intense, often intermittent, pain in the right upper quadrant of the abdomen caused by gallstones obstructing the common bile duct. 

Here's why the other options are less likely:

* **Acute cholecystitis:**  While cholecystitis can cause right upper quadrant pain, it is typically associated with fever, chills, and nausea. 
* **Acute pancreatitis:**  Pain in acute pancreatitis is often more diffuse and may radiate to the back. It is also associated with nausea, vomiting, and fever.
* **Myocardial infarction:**  Chest pain is the hallmark of a myocardial infarction, and it is not typically associated with right upper quadrant pain. 


**Important Note:** This is a simplified explanation for educational purposes. A definitive diagnosis requires a thorough medical history, physical examination, and potentially imaging studies. 
",option2,1
