sample_id,question,rationale,model_prompt,model_output,outputs,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore_Precision,BERTScore_Recall,BERTScore_F1
8d7e3adb8efac534c6a64a0862d9ebef9c8596a4e336a7bb8afea4d950fc405d,"Which psychiatric disorder is characterized by recurrent, intrusive thoughts or images (obsessions) and repetitive behaviors or mental acts (compulsions) performed in response to the obsessions? ",Obsessive-compulsive disorder (OCD). The obsessions and compulsions in OCD can cause significant distress and interfere with daily functioning.,"###Instruction: The following are short answer questions(SAQs).
You should directly answer the question by providing a short answer and then provide a rationale for your answer.   

###Question: Which psychiatric disorder is characterized by recurrent, intrusive thoughts or images (obsessions) and repetitive behaviors or mental acts (compulsions) performed in response to the obsessions? 
###Answer:","**Answer:** Obsessive-compulsive disorder (OCD)

**Rationale:** OCD is an anxiety disorder characterized by obsessions (intrusive, unwanted thoughts or images) and compulsions (repetitive behaviors or mental acts aimed at reducing the anxiety caused by the obsessions).","Obsessive-compulsive disorder (OCD)

Rationale: OCD is an anxiety disorder characterized by obsessions (intrusive, unwanted thoughts or images) and compulsions (repetitive behaviors or mental acts aimed at reducing the anxiety caused by the obsessions).",0.3111111064098766,0.12244897506039165,0.26666666196543215,0.87196076,0.9155711,0.89323395
9ce91625779baa2add4a0b160395f2ccbe102947693e261d254206f0b18ea518,What are the diagnostic criteria and treatment options for a patient with bronchiectasis?,"Bronchiectasis is characterized by irreversible dilation and thickening of bronchi, leading to chronic cough, sputum production, and recurrent respiratory infections. Diagnosis involves clinical evaluation, chest imaging (e.g., high-resolution CT scan), and assessment of airway clearance techniques. Treatment includes airway clearance techniques, antibiotics for exacerbations, bronchodilators, and in select cases, surgical resection of severely affected lung segments.","###Instruction: The following are short answer questions(SAQs).
You should directly answer the question by providing a short answer and then provide a rationale for your answer.   

###Question: What are the diagnostic criteria and treatment options for a patient with bronchiectasis?
###Answer:","**Diagnostic Criteria:**

* Persistent cough with purulent sputum production
* Recurrent respiratory infections
* CT scan showing dilated and thickened airways

**Treatment Options:**

* Antibiotics for acute exacerbations
* Airway clearance techniques (e.g., chest physiotherapy)
* Bronchodilators
* Inhaled corticosteroids
* Surgery in severe cases","Diagnostic Criteria:

 Persistent cough with purulent sputum production
 Recurrent respiratory infections
 CT scan showing dilated and thickened airways

Treatment s:

 Antibiotics for acute exacerbations
 Airway clearance techniques (e.g., chest physiotherapy)
 Bronchodilators
 Inhaled corticosteroids
 Surgery in severe cases",0.3111111062000001,0.08510637816206455,0.3111111062000001,0.85875124,0.8746279,0.86661685
bec3fed1330b65b5d37be05720fa343eac1104f8fae39c801f536149c1a9a69e,"What is the recommended first-line treatment for uncomplicated trachoma in Africa?
","Azithromycin is the recommended first-line treatment for uncomplicated trachoma in Africa due to its effectiveness in killing Chlamydia trachomatis bacteria and reducing the risk of disease transmission. Mass drug administration (MDA) programs targeting affected communities have been implemented to control and eliminate trachoma as a public health problem.
","###Instruction: The following are short answer questions(SAQs).
You should directly answer the question by providing a short answer and then provide a rationale for your answer.   

###Question: What is the recommended first-line treatment for uncomplicated trachoma in Africa?

###Answer:","Single-dose oral azithromycin.

**Rationale:**
The World Health Organization (WHO) recommends single-dose oral azithromycin as the first-line treatment for uncomplicated trachoma in Africa due to its high efficacy, safety, and ease of administration in mass drug administration programs.","Single-dose oral azithromycin.

Rationale:
The World Health Organization (WHO) recommends single-dose oral azithromycin as the first-line treatment for uncomplicated trachoma in Africa due to its high efficacy, safety, and ease of administration in mass drug administration programs.",0.4415584366604824,0.24096385054434613,0.4155844106864564,0.8811918,0.884181,0.88268393
cef8782357f0320d7a27abb216b26baba17625cda28352ab301d20b46f0837f9,What are some culturally specific risk factors for cardiovascular disease in African populations?,"Factors such as a diet high in salted or smoked foods, low physical activity levels due to urbanization, and genetic predispositions contribute to the increased risk of cardiovascular disease in African populations.","###Instruction: The following are short answer questions(SAQs).
You should directly answer the question by providing a short answer and then provide a rationale for your answer.   

###Question: What are some culturally specific risk factors for cardiovascular disease in African populations?
###Answer:","**Answer:**

High salt intake, physical inactivity, and obesity.

**Rationale:**

* High salt intake is common in traditional African diets, contributing to hypertension.
* Physical inactivity is prevalent due to urbanization and sedentary lifestyles.
* Obesity rates are increasing due to changes in diet and physical activity patterns.","High salt intake, physical inactivity, and obesity.
 High salt intake is common in traditional African diets, contributing to hypertension.
 Physical inactivity is prevalent due to urbanization and sedentary lifestyles.
 Obesity rates are increasing due to changes in diet and physical activity patterns.",0.2580645111342353,0.057142852208163696,0.19354838210197725,0.88652503,0.88038826,0.883446
c5ecb3f9ebd279860caea327ec89df85a24a341999116b02ff0fddd7666f8d14,"What is the recommended first-line treatment for uncomplicated cutaneous leishmaniasis in pregnant women in Africa?
","Topical paromomycin is the recommended first-line treatment for uncomplicated cutaneous leishmaniasis in pregnant women in Africa due to its localized action and safety during pregnancy. Treatment should be guided by the extent of skin involvement and the species of Leishmania parasites.
","###Instruction: The following are short answer questions(SAQs).
You should directly answer the question by providing a short answer and then provide a rationale for your answer.   

###Question: What is the recommended first-line treatment for uncomplicated cutaneous leishmaniasis in pregnant women in Africa?

###Answer:","Local therapy.

###Rationale:
Local therapy, such as cryotherapy or topical paromomycin, is recommended as the first-line treatment for uncomplicated cutaneous leishmaniasis in pregnant women in Africa. Systemic treatments, such as pentavalent antimonials, are contraindicated in pregnancy due to their potential teratogenicity.","Local therapy.

Rationale:
Local therapy, such as cryotherapy or topical paromomycin, is recommended as the first-line treatment for uncomplicated cutaneous leishmaniasis in pregnant women in Africa. Systemic treatments, such as pentavalent antimonials, are contraindicated in pregnancy due to their potential teratogenicity.",0.44444443944830253,0.2749999950031251,0.41666666167052474,0.8710073,0.90121186,0.88585216
89b60dc2276adf83e32ec0f01dc0a6d633fc5ddee3d796a2240ce5b8e005ac20,"Discuss the role of traditional birth attendants in maternal healthcare in African communities and potential strategies for improving maternal and neonatal outcomes.
","Traditional birth attendants (TBAs) play a crucial role in maternal healthcare in African communities but face challenges due to lack of formal training and resources. To improve maternal and neonatal outcomes, strategies include training TBAs in essential childbirth skills, promoting collaboration with skilled birth attendants, engaging communities, integrating TBAs into healthcare systems, and providing access to essential supplies. By respecting cultural practices while enhancing safety measures, African communities can benefit from the expertise of TBAs while ensuring safer childbirth practices and better outcomes for mothers and newborns.","###Instruction: The following are short answer questions(SAQs).
You should directly answer the question by providing a short answer and then provide a rationale for your answer.   

###Question: Discuss the role of traditional birth attendants in maternal healthcare in African communities and potential strategies for improving maternal and neonatal outcomes.

###Answer:","**Answer:**

Traditional birth attendants (TBAs) play a crucial role in providing maternal healthcare in African communities, especially in rural and underserved areas where access to formal healthcare is limited.

**Rationale:**

* **Cultural Acceptance:** TBAs are respected members of the community and have a deep understanding of local birthing practices and customs.
* **Accessibility:** They are often the first point of contact for pregnant women, providing prenatal care, assisting with deliveries, and offering postpartum support.
* **Cost-Effectiveness:** Their services are typically more affordable than formal healthcare, making them accessible to women from low-income households.

**Strategies for Improvement:**

* **Training and Education:** Providing TBAs with evidence-based training on safe delivery practices, neonatal care, and danger sign recognition can improve outcomes.
* **Collaboration with Formal Healthcare:** Establishing partnerships between TBAs and healthcare facilities can facilitate referrals for high-risk pregnancies and provide access to emergency care.
* **Community Engagement:** Educating communities about the importance of skilled birth attendance and encouraging collaboration between TBAs and healthcare workers can create a supportive environment for maternal and neonatal health.
* **Regulation and Supervision:** Establishing guidelines and supervision mechanisms for TBAs can ensure accountability and maintain standards of care.","Traditional birth attendants (TBAs) play a crucial role in providing maternal healthcare in African communities, especially in rural and underserved areas where access to formal healthcare is limited.
 Cultural Acceptance: TBAs are respected members of the community and have a deep understanding of local birthing practices and customs.
 Accessibility: They are often the first point of contact for pregnant women, providing prenatal care, assisting with deliveries, and offering postpartum support.
 Cost-Effectiveness: Their services are typically more affordable than formal healthcare, making them accessible to women from low-income households.

Strategies for Improvement:

 Training and Education: Providing TBAs with evidence-based training on safe delivery practices, neonatal care, and danger sign recognition can improve outcomes.
 Collaboration with Formal Healthcare: Establishing partnerships between TBAs and healthcare facilities can facilitate referrals for high-risk pregnancies and provide access to emergency care.
 Community Engagement: Educating communities about the importance of skilled birth attendance and encouraging collaboration between TBAs and healthcare workers can create a supportive environment for maternal and neonatal health.
 Regulation and Supervision: Establishing guidelines and supervision mechanisms for TBAs can ensure accountability and maintain standards of care.",0.33673468937786344,0.12213740019666704,0.2857142812145981,0.85987467,0.90139663,0.88014627
4c57d3ff2d86b9144b8ae66bb75d2a56ba19f44303e8e9492460bf9604ef3e05,"What are the common symptoms of a migraine aura, and how do they differ from the symptoms of a stroke?","Migraine aura typically presents with visual disturbances such as flashing lights, blind spots, or zigzag lines, along with sensory changes like tingling or numbness. These symptoms are usually temporary and resolve within an hour. In contrast, stroke symptoms often include sudden numbness or weakness, especially on one side of the body, confusion, trouble speaking or understanding speech, and difficulty walking. Stroke symptoms are usually persistent and require immediate medical attention.","###Instruction: The following are short answer questions(SAQs).
You should directly answer the question by providing a short answer and then provide a rationale for your answer.   

###Question: What are the common symptoms of a migraine aura, and how do they differ from the symptoms of a stroke?
###Answer:","**Answer:**

**Migraine Aura Symptoms:**
* Visual disturbances (e.g., flashing lights, blind spots)
* Sensory changes (e.g., numbness, tingling)
* Speech or language difficulties

**Stroke Symptoms:**
* Sudden weakness or numbness on one side of the body
* Sudden confusion or trouble speaking
* Sudden vision loss in one or both eyes

**Rationale:**

Migraine auras typically involve gradual onset and resolution of symptoms, lasting minutes to hours. They are often reversible and not associated with permanent damage. In contrast, stroke symptoms usually appear suddenly, are more severe, and may result in permanent neurological deficits. Additionally, stroke symptoms are typically unilateral (affecting one side of the body), while migraine auras can be bilateral or affect only one visual field.","Migraine Aura Symptoms:
 Visual disturbances (e.g., flashing lights, blind spots)
 Sensory changes (e.g., numbness, tingling)
 Speech or language difficulties

Stroke Symptoms:
 Sudden weakness or numbness on one side of the body
 Sudden confusion or trouble speaking
 Sudden vision loss in one or both eyes
Migraine auras typically involve gradual onset and resolution of symptoms, lasting minutes to hours. They are often reversible and not associated with permanent damage. In contrast, stroke symptoms usually appear suddenly, are more severe, and may result in permanent neurological deficits. Additionally, stroke symptoms are typically unilateral (affecting one side of the body), while migraine auras can be bilateral or affect only one visual field.",0.3749999951630016,0.1387283189535235,0.3611111062741127,0.86638296,0.9039625,0.88477385
44882320738786aa5db9f3c517ee22596565bd9fca28590ea8f0f508603c7454,What percentage of familial breast cancer is thought to be linked to the BRCA-2 gene?,Around 10-15%.It’s estimated that 10-15% of breast cancers that run in families might be linked to mutations in the BRCA-2 gene.,"###Instruction: The following are short answer questions(SAQs).
You should directly answer the question by providing a short answer and then provide a rationale for your answer.   

###Question: What percentage of familial breast cancer is thought to be linked to the BRCA-2 gene?
###Answer:","**Answer:** 15-20%

**Rationale:** Studies have shown that mutations in the BRCA-2 gene account for approximately 15-20% of familial breast cancer cases.","15-20%

Rationale: Studies have shown that mutations in the BRCA-2 gene account for approximately 15-20% of familial breast cancer cases.",0.4210526265789474,0.19999999501250013,0.3157894686842106,0.9100106,0.9214902,0.91571444
8db2b6f5cd1084bd8254d8ee3c01dae90833093d26fe671c8af577973c05a126,"How does the brain's cerebellum contribute to motor coordination and balance, and what are the implications for movement disorders like ataxia?","The cerebellum plays a crucial role in motor coordination and balance, with dysfunction contributing to movement disorders like ataxia.","###Instruction: The following are short answer questions(SAQs).
You should directly answer the question by providing a short answer and then provide a rationale for your answer.   

###Question: How does the brain's cerebellum contribute to motor coordination and balance, and what are the implications for movement disorders like ataxia?
###Answer:","**Answer:**
The cerebellum coordinates muscle movements and maintains balance by integrating sensory information and adjusting motor output.

**Rationale:**
The cerebellum receives input from the spinal cord, brainstem, and cortex about body position and movement. It processes this information and sends signals to motor neurons to fine-tune muscle activity, ensuring smooth and coordinated movements. Damage to the cerebellum, as in ataxia, impairs coordination and balance, leading to jerky movements, tremors, and difficulty walking.","The cerebellum coordinates muscle movements and maintains balance by integrating sensory information and adjusting motor output.

Rationale:
The cerebellum receives input from the spinal cord, brainstem, and cortex about body position and movement. It processes this information and sends signals to motor neurons to fine-tune muscle activity, ensuring smooth and coordinated movements. Damage to the cerebellum, as in ataxia, impairs coordination and balance, leading to jerky movements, tremors, and difficulty walking.",0.24657533861512482,0.06976743855056804,0.21917807834115224,0.8683776,0.91470623,0.89094007
7dde3777114ddb46dc12bb902d81465967d11f76a10115a2678de3f24ec4952c,"South Africa is currently experiencing an outbreak of Listeriosis

i) Write short notes on the clinical presentation of patients with possible Listeriosis","Always consider treating for L. monocytogenes in the following patient populations:

Neonates (Usually younger than 29 days old)
Elderly
Immunocompromised
Pregnant women
Listeria meningitis presents with fever, neck stiffness, headache, altered mental status, neurological deficits, and other classic signs of meningitis. The patient may demonstrate a positive Brudzinski's or Kernig's sign on physical exam. The patient may have an altered mental status and may not be alert and oriented to their name, location, and date. Inquire about the use of stomach acid suppressors as they increase the risk of L. monocytogenes infection.

Pregnant women or otherwise healthy adults may present with general ""flu-like"" illness including fever, diarrhea, headache, chills, nausea, vomiting, myalgias. Although, some patients may be completely asymptomatic.

For additional history, ask about any food the patient has recently ingested, particularly milk, soft cheeses, and cold deli meats or hot dogs.","###Instruction: The following are short answer questions(SAQs).
You should directly answer the question by providing a short answer and then provide a rationale for your answer.   

###Question: South Africa is currently experiencing an outbreak of Listeriosis

i) Write short notes on the clinical presentation of patients with possible Listeriosis
###Answer:","**Short Answer:**

Fever, muscle aches, headache, stiff neck, confusion, convulsions, and gastrointestinal symptoms (nausea, vomiting, diarrhea).

**Rationale:**

These are the typical symptoms of Listeriosis, an infection caused by the bacterium Listeria monocytogenes. The infection can affect the brain, spinal cord, and gastrointestinal tract, leading to a range of neurological and gastrointestinal symptoms.","Short 

Fever, muscle aches, headache, stiff neck, confusion, convulsions, and gastrointestinal symptoms (nausea, vomiting, diarrhea).
These are the typical symptoms of Listeriosis, an infection caused by the bacterium Listeria monocytogenes. The infection can affect the brain, spinal cord, and gastrointestinal tract, leading to a range of neurological and gastrointestinal symptoms.",0.17218542656901023,0.0,0.1324503272312619,0.8629937,0.8137778,0.8376635
