sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
7e1cfa8e4d65dac7aaeed4f19ee16558369a6c386dd42411ec941a44046fabbf,A weight-lifter complains of numbness and tingling in his fingers.What has he injured?Select one:,"The median nerve can be compressed due to heavy weight lifting, leading to a condition known as carpal tunnel syndrome. This can cause symptoms such as numbness and tingling in the fingers, particularly the thumb, index, middle, and half of the ring finger, which are innervated by the median nerve. ",5,C,Common extensor origin,The ulnar nerve,The median nerve,The brachial plexus,Acromioclavicular joint,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A weight-lifter complains of numbness and tingling in his fingers.What has he injured?Select one:
###Options:
A.  Common extensor origin
B.  The ulnar nerve
C.  The median nerve
D.  The brachial plexus
E.  Acromioclavicular joint

###Answer:",D,D,False
b39f4fb135742903de45af00f5b99ae6bf55cb752a74866365e8be71585177da,A 29 year old man is brought into hospital with a fever of 38.5°C and fatigue. He admits to a history of IV drug use but has had no other illnesses. Examination shows Janeway lesions and a new grade 2 murmur. He has had one positive blood culture in hospital but not had time for any more cultures. Which of the following minor criteria in Duke’s criteria for infective endocarditis has not been met?,"The answer is immunological phenomena. This would include Osler’s nodes, Roth spots, rheumatoid factor or glomerulonephritis. There is a fever present and Janeway lesions are part of a vascular phenomenon. The history of IVDU gives him predisposition to infective endocarditis. The microbiological evidence in minor criteria is a positive blood culture but not meeting major blood culture criteria of multiple positive cultures at different times from different sites. Therefore the minor criteria not present here is immunological phenomena",5,B,Fever,Immunological phenomena,Microbiological evidence,Predisposition,Vascular phenomena,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 29 year old man is brought into hospital with a fever of 38.5°C and fatigue. He admits to a history of IV drug use but has had no other illnesses. Examination shows Janeway lesions and a new grade 2 murmur. He has had one positive blood culture in hospital but not had time for any more cultures. Which of the following minor criteria in Duke’s criteria for infective endocarditis has not been met?
###Options:
A.  Fever
B.  Immunological phenomena
C.  Microbiological evidence
D.  Predisposition
E.  Vascular phenomena

###Answer:",B,B,True
def29230dbd3c50adf526ab50460ddb1598040c8a7538da706845b1d930582e4,"A 30-year-old man presents with mental status changes and hypotension. Vital signs are heart rate 120 bpm, blood pressure 85/55 mm Hg, and respirations 14 breaths/min. On physical examination, he is lethargic and confused. Laboratory tests show sodium 130 mEq/L, potassium 2.5 mEq/L, chloride 72 mEq/L, bicarbonate 79 mEq/L, BUN 45 mg/dL, and creatinine 1.8 mg/dL. PO2 is 60 mm Hg, PCO2 is 50mm Hg, and pH is 7.62. What is the most likely cause of the patient's signs and symptoms?","Metabolic alkalosis is defined as a disease state where the body's pH is elevated to >7.45 secondary to some metabolic process.

Metabolic alkalosis can be categorized into euvolemic, fluid overload, or hypovolemic.

This patient is hypotensive and hypochloremic, making gastrointestinal losses most likely.

Hyperaldosteronism would result in hypertension and volume expansion. Renal tubular acidosis would not have hypotension.",5,A,Protracted emesis,Over-sedation leading to respiratory distress,Renal tubular acidosis,Hyperaldosteronism,Hypoaldosteronism,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 30-year-old man presents with mental status changes and hypotension. Vital signs are heart rate 120 bpm, blood pressure 85/55 mm Hg, and respirations 14 breaths/min. On physical examination, he is lethargic and confused. Laboratory tests show sodium 130 mEq/L, potassium 2.5 mEq/L, chloride 72 mEq/L, bicarbonate 79 mEq/L, BUN 45 mg/dL, and creatinine 1.8 mg/dL. PO2 is 60 mm Hg, PCO2 is 50mm Hg, and pH is 7.62. What is the most likely cause of the patient's signs and symptoms?
###Options:
A.  Protracted emesis
B.  Over-sedation leading to respiratory distress
C.  Renal tubular acidosis
D.  Hyperaldosteronism
E.  Hypoaldosteronism

###Answer:",A,A,True
70d906e787f5a760a44e09738ae19d944820c9683b0f15152dc5cb1c68f7554f,"Which of the following is the most common treatable
 cause of neuropathy in the Africa?","Leprosy stands as the most prevalent treatable origin of neuropathy globally, notably in Southeast Asia, Africa, and South America.",5,B,hyperthyroidism,leprosy,diabetes,lead toxicity,Paraproteinemia,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is the most common treatable
 cause of neuropathy in the Africa?
###Options:
A.  hyperthyroidism
B.  leprosy
C.  diabetes
D.  lead toxicity
E.  Paraproteinemia

###Answer:",B,B,True
cc5f7ea2941a62fa19e3c8e36ce9880a6635cd1c3b3d2e74bb26e5e4f5c02fe9,"which of the following diseases relatively 
contraindicates anesthesia with ketamine (Kalipsol)","Thyrotoxicosis, Pheochromocytoma and Epilepsy, contraindicates anesthesia with ketamine",5,E,Thyrotoxicosis,Myasthenia gravis,Pheochromocytoma,Epilepsy,"options A, C and D are correct","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: which of the following diseases relatively 
contraindicates anesthesia with ketamine (Kalipsol)
###Options:
A.  Thyrotoxicosis
B.  Myasthenia gravis
C.  Pheochromocytoma
D.  Epilepsy
E.  options A, C and D are correct

###Answer:",E,E,True
a54837ca4b5eaefe9307c9a0d99c91166c62a637220f8dee128bdd882b7128e6,"If an instrumentation system is too stiff , disuse osteoporosis can occur aroundthe instrumentation. This statement is related to","Wolff ’s law states that a bone develops the structure most suited to resist theforces acting upon it. Sherrington’s law: every posterior spinal nerve supplies a special region of skin. Jackson’s law: the nerve functions that are latestdeveloped are the first to be lost. Delpech’s principle: in spondylolisthesis,when slippage reaches around 30% the anterior inferior part grows at a fasterrate than the overloaded posterior part of the vertebral body. Flourens’ lawdeals with nystagmus, not spine biomechanics.",5,C,Sherrington’s law,Flourens’ law.,Wolff ’s law,Delpech’s principle.,Jackson’s law.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: If an instrumentation system is too stiff , disuse osteoporosis can occur aroundthe instrumentation. This statement is related to
###Options:
A.  Sherrington’s law
B.  Flourens’ law.
C.  Wolff ’s law
D.  Delpech’s principle.
E.  Jackson’s law.

###Answer:",C,C,True
2df0aa9a475b25e252af1d735af20573dfed0c62047733fc2cec1977845ab19a,"Which of the following conditions, prevalent in Africa, is characterized by acute inflammation and infection of the kidney parenchyma, often resulting from ascending urinary tract infections, and presents with symptoms such as fever, flank pain, and dysuria?","Pyelonephritis is characterized by acute inflammation and infection of the kidney parenchyma, often secondary to ascending urinary tract infections. It commonly presents with symptoms such as fever, flank pain, dysuria, and urinary frequency. Pyelonephritis is prevalent in Africa and can lead to serious complications if left untreated, including sepsis and kidney damage. Glomerulonephritis is inflammation of the glomeruli, the filtering units of the kidneys. Nephrolithiasis refers to the formation of kidney stones. Polycystic kidney disease is a genetic disorder characterized by the growth of numerous cysts in the kidneys. Renal cell carcinoma is a type of kidney cancer.",5,B,Glomerulonephritis,Pyelonephritis,Nephrolithiasis,Polycystic kidney disease,Renal cell carcinoma,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following conditions, prevalent in Africa, is characterized by acute inflammation and infection of the kidney parenchyma, often resulting from ascending urinary tract infections, and presents with symptoms such as fever, flank pain, and dysuria?
###Options:
A.  Glomerulonephritis
B.  Pyelonephritis
C.  Nephrolithiasis
D.  Polycystic kidney disease
E.  Renal cell carcinoma

###Answer:",B,B,True
6b90e373dc5dd07d82cd9d0dd59c638c8d0446c995f44f0725f119b6e775ae8b,"A 50-year-old African patient presents with a history of chronic cough, dyspnea, and hemoptysis. Chest radiograph reveals a cavitary lesion in the right upper lobe of the lung. Sputum culture grows acid-fast bacilli. Which of the following conditions is most likely responsible for this presentation?","TB commonly presents with chronic cough, dyspnea, and hemoptysis, along with radiographic findings such as cavitary lesions, particularly in the upper lobes of the lungs.",5,C,Lung abscess,Pulmonary embolism,Tuberculosis (TB),Lung carcinoma,Bronchiectasis,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 50-year-old African patient presents with a history of chronic cough, dyspnea, and hemoptysis. Chest radiograph reveals a cavitary lesion in the right upper lobe of the lung. Sputum culture grows acid-fast bacilli. Which of the following conditions is most likely responsible for this presentation?
###Options:
A.  Lung abscess
B.  Pulmonary embolism
C.  Tuberculosis (TB)
D.  Lung carcinoma
E.  Bronchiectasis

###Answer:",C,C,True
baf47cc1d4af01e47bd60c3a7f22c595f5569c64b04608d7809f9cb3b15a8fe6,"A 17-year-old boy is brought to the clinic for a follow-up examination. He has been evaluated for three episodes of full-body weakness at the ages of 13, 16, and 17 years. Each episode occurred when he lay down after playing in a football scrimmage. The weakness improved spontaneously during the next 6 hours; he was asymptomatic by the time he was evaluated by medical personnel. The patient attributes the episodes to eating ""a lot of pasta and salty foods"" prior to playing football. Results of a complete blood count and comprehensive metabolic profile following each episode have been within the reference ranges. He has no history of serious illness and takes no medications. Vital signs are within normal limits. Physical and neurologic examinations disclose no abnormalities. Which of the following serum concentrations is most likely to be abnormal if measured during one of this patient's episodes?","Given the clinical presentation of full-body weakness after physical activity, which improves spontaneously, and the patient's attribution of the episodes to consuming pasta and salty foods, the most likely abnormal serum concentration during one of these episodes would be:(D) Potassium",5,D,Calcium,Chloride,Magnesium,Potassium,Sodium,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 17-year-old boy is brought to the clinic for a follow-up examination. He has been evaluated for three episodes of full-body weakness at the ages of 13, 16, and 17 years. Each episode occurred when he lay down after playing in a football scrimmage. The weakness improved spontaneously during the next 6 hours; he was asymptomatic by the time he was evaluated by medical personnel. The patient attributes the episodes to eating ""a lot of pasta and salty foods"" prior to playing football. Results of a complete blood count and comprehensive metabolic profile following each episode have been within the reference ranges. He has no history of serious illness and takes no medications. Vital signs are within normal limits. Physical and neurologic examinations disclose no abnormalities. Which of the following serum concentrations is most likely to be abnormal if measured during one of this patient's episodes?
###Options:
A.  Calcium
B.  Chloride
C.  Magnesium
D.  Potassium
E.  Sodium

###Answer:",D,D,True
0e9f6dddb0c0db842adf37e85980ed30a127da9d0f690431f334056f32357729,"During a prenatal class, the nurse explains the rationale for breathing techniques during preparation for labor based on the understanding thatbreathing techniques are most important in achieving which of the following?","Breathing techniques can raise the pain threshold and reduce the perception of pain. They also promote relaxation. Breathing techniques do not eliminate pain, but they can reduce it. Positioning, not breathing, increases uteroplacental perfusion.",5,C,Eliminate pain and give the expectant parents something to do,Reduce the risk of fetal distress by increasing uteroplacental perfusion,"Facilitate relaxation, possibly reducing the perception of pain",Eliminate pain so that less analgesia and anesthesia are needed,None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: During a prenatal class, the nurse explains the rationale for breathing techniques during preparation for labor based on the understanding thatbreathing techniques are most important in achieving which of the following?
###Options:
A.  Eliminate pain and give the expectant parents something to do
B.  Reduce the risk of fetal distress by increasing uteroplacental perfusion
C.  Facilitate relaxation, possibly reducing the perception of pain
D.  Eliminate pain so that less analgesia and anesthesia are needed
E.  None of the above

###Answer:",C,C,True
54e1d7e954d865c747125c3f8049d52a7837b1c919f1545e97050b288ed9b232,Persistent dry cough and hyperkalemia are side effects associated with which of these drug classes?,"ACE inhibitors include medicines such as ramipril, perindopril, and lisinopril. Side effects include a persistent dry cough (due to pulmonary kinin accumulation), elevated potassium levels, and headache.",4,A,ACE inhibitors,PDE5 inhibitors,Nitrates,Loop diuretics,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Persistent dry cough and hyperkalemia are side effects associated with which of these drug classes?
###Options:
A.  ACE inhibitors
B.  PDE5 inhibitors
C.  Nitrates
D.  Loop diuretics

###Answer:",A.,A,True
5f63dd9989fc4ea9cbac4ee214fae0e86badc34c8997c33daf8ac4840cbf54d3,"Management of a patient with threatened abortion includes all of the following,
EXCEPT:


","E. Dilatation and curettage.

Dilatation and curettage (D&C) is not typically part of the management for threatened abortion, as it involves a surgical procedure to remove tissue from the inside of the uterus and is not indicated unless there is a confirmed incomplete abortion or another medical indication. The other options (A, B, C, and D) are commonly part of the assessment and management of threatened abortion.





",5,E,Ultrasound,Physical examination,CBC,Derailed menstrual history,Dilatation and curettage,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Management of a patient with threatened abortion includes all of the following,
EXCEPT:



###Options:
A.  Ultrasound
B.  Physical examination
C.  CBC
D.  Derailed menstrual history
E.  Dilatation and curettage

###Answer:",E.,E,True
af427540c0f652a7b96563dae873806c93a32e0268640d09a75bbe63e599202a,A 28-year-old woman is noted to have a marginal placenta previa onan US at 20 weeks gestation. Which of the following is incorrectregarding placenta previa?,A digital examination is contraindicated when placenta previa is suspected as it may cause detachment of the placenta leading to excessive bleeding.,5,A,reassess placental position digitally by vaginal examination 32-34 weeks.,"If the placenta lies anteriorly and reaches the cervical os at 20 weeks, a follow-up scan can help identify if it is implanted into the caesarean section scar.",Women with a previous caesarean section require a higher index of suspicion as there are two problems to exclude: placenta praevia and placenta accreta.,"Placental ‘apparent’ migration, owing to the development of the lower uterine segment, occurs during the second and third trimesters.",All women require follow-up imaging if the placenta covers or overlaps the cervical os at 20 weeks of gestation.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 28-year-old woman is noted to have a marginal placenta previa onan US at 20 weeks gestation. Which of the following is incorrectregarding placenta previa?
###Options:
A.  reassess placental position digitally by vaginal examination 32-34 weeks.
B.  If the placenta lies anteriorly and reaches the cervical os at 20 weeks, a follow-up scan can help identify if it is implanted into the caesarean section scar.
C.  Women with a previous caesarean section require a higher index of suspicion as there are two problems to exclude: placenta praevia and placenta accreta.
D.  Placental ‘apparent’ migration, owing to the development of the lower uterine segment, occurs during the second and third trimesters.
E.  All women require follow-up imaging if the placenta covers or overlaps the cervical os at 20 weeks of gestation.

###Answer:",A,A,True
93a1c4869110e77db1dcd635073366c4aec5b7656373b3e65042739938916993,"A 10-year-old boy presents with abdominal pain that started last night after dinner. The patient points towards the umbilical area. He vomited before arrival and still feels nauseated. He has a history of constipation. He reports moderate pain, which has worsened since last night. On arrival, he is alert but uncomfortable. Vital signs are temperature 100.6 F (38.2 C). heart rate 120 bpm, respiratory rate 26 breaths/min, and blood pressure 110/78 mmHg. There is significant tenderness in the right lower quadrant. Which of the following should be the next step in his evaluation?","Ultrasound is the preferred diagnostic method for evaluating suspected appendicitis in pediatric patients. However, it is operator-dependent.

In a patient with abdominal pain, acute appendicitis cannot be reliably excluded by ultrasound unless a normal appendix is visualized.

A CT scan should be obtained in an abdominal pain patient if ultrasound findings are inconclusive.

Magnetic resonance imaging (MRI) has equivalent sensitivity and specificity to the CT scan and has the potential to replace CT scans, particularly after a non-diagnostic ultrasound.",5,B,Plain radiograph of the abdomen,Ultrasound of the abdomen,CT scan abdomen,MRI abdomen,Barium series,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 10-year-old boy presents with abdominal pain that started last night after dinner. The patient points towards the umbilical area. He vomited before arrival and still feels nauseated. He has a history of constipation. He reports moderate pain, which has worsened since last night. On arrival, he is alert but uncomfortable. Vital signs are temperature 100.6 F (38.2 C). heart rate 120 bpm, respiratory rate 26 breaths/min, and blood pressure 110/78 mmHg. There is significant tenderness in the right lower quadrant. Which of the following should be the next step in his evaluation?
###Options:
A.  Plain radiograph of the abdomen
B.  Ultrasound of the abdomen
C.  CT scan abdomen
D.  MRI abdomen
E.  Barium series

###Answer:",B,B,True
2bfa8ae283a1741fb0550ef22f043f5672243aed0d247f210a2735f68bdf255b,The hormone secreted by the growing follicle that inhibits the production of Follicle stimulating hormone (FSH) is _____,The growing primordial follicle cells under the influence of the Follicle stimulating hormone (FSH) secretes the hormone Estrogen to inhibit the further production of Follicle stimulating hormone ,4,A,Estrogen,Progesterone,Growth hormone,Leutinizing hormone,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The hormone secreted by the growing follicle that inhibits the production of Follicle stimulating hormone (FSH) is _____
###Options:
A.  Estrogen
B.  Progesterone
C.  Growth hormone
D.  Leutinizing hormone

###Answer:",A,A,True
263d8a4d04f9f127dbd6c209e7955ccf02a96a9399f3947af79a015628a1f96f,Which of the following is not a classic feature of a salt-losing crisis in an infant with congenital adrenal hyperplasia?,"In CAH, an enzyme deficiency in the steroid hormone synthesis pathway can lead to a combined cortisol and aldosterone insufficiency. Aldosterone promotes water and sodium reabsorption in exchange for potassium by upregulating Na/K pump activity in the distal nephron. Its absence therefore results in a salt-losing crisis with hyponatraemia, hyperkalaemia (and associated metabolic acidosis), and hypotension. At the same time, the lack of cortisol causes hypoglycaemia.",5,B,Hyponatremia,hypokalemia,hypoglycemia,hypotension,weight loss,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is not a classic feature of a salt-losing crisis in an infant with congenital adrenal hyperplasia?
###Options:
A.  Hyponatremia
B.  hypokalemia
C.  hypoglycemia
D.  hypotension
E.  weight loss

###Answer:",B,B,True
