sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
5f6d52ae82078dea5fb24aba68a864df20ce131b7cf16563a9bd4a6281409791,What is the most common cause of chronic liver disease in Africa?,Chronic hepatitis B infection is highly endemic in Africa and is a major cause of liver cirrhosis and hepatocellular carcinoma.,5,B,Alcoholic liver disease,Viral hepatitis B,Non-alcoholic fatty liver disease (NAFLD),Hepatocellular carcinoma (HCC),Diabetes,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the most common cause of chronic liver disease in Africa?
###Options:
A.  Alcoholic liver disease
B.  Viral hepatitis B
C.  Non-alcoholic fatty liver disease (NAFLD)
D.  Hepatocellular carcinoma (HCC)
E.  Diabetes

###Answer: The correct letter option is "," B.  Viral hepatitis B. Explanation: In Africa, the most common cause of chronic liver disease is viral hepatitis B. Hepatitis B virus (HBV) infection is endemic in sub-Saharan Africa, where it is considered the most common cause of chronic liver disease, cirrhosis, and hepatocellular carcinoma (HCC). The high prevalence of HBV infection in this region can be attributed to various factors, including limited access to healthcare and preventive measures such as vaccination, cultural practices,",B,True
0cd4f9a99712ec418e1c69c984e95109eef7d47eb9b99df80025ad48673ae9f3,A 75-year-old African patient presents with recurrent falls and cognitive impairment. Which of the following medications is most likely contributing to these symptoms?,"Amitriptyline is an antidepressant known to cause sedation, dizziness, and cognitive impairment, especially in older adults, increasing the risk of falls.",5,C,Lisinopril,Metformin,Amitriptyline,Aspirin,Simvastatin,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 75-year-old African patient presents with recurrent falls and cognitive impairment. Which of the following medications is most likely contributing to these symptoms?
###Options:
A.  Lisinopril
B.  Metformin
C.  Amitriptyline
D.  Aspirin
E.  Simvastatin

###Answer: The correct letter option is "," C.  Amitriptyline. Explanation: In the scenario of a 75-year-old African patient experiencing recurrent falls and cognitive impairment, the medication most likely implicated is Amitriptyline. Amitriptyline is a tricyclic antidepressant (TCA) that can cause anticholinergic side effects, which in elderly patients, can manifest as cognitive impairment, sedation, and an increased risk of falls. TCAs also have alpha-blocking activity, which can lead to orthost",C,True
7f8fc00e6cc3ccdfe4aeb628ecefd26837a5523991b332dfc5fb5ec4bfcc2e81,Which of the following is a common etiological agent of typhoid fever in Africa?,Typhoid fever is caused by Salmonella enterica serotype Typhi and remains a significant public health concern in many African countries.,5,A,Salmonella enterica serotype Typhi,Shigella flexneri,Vibrio cholerae,Escherichia coli O157:H7,Yersinia pestis,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common etiological agent of typhoid fever in Africa?
###Options:
A.  Salmonella enterica serotype Typhi
B.  Shigella flexneri
C.  Vibrio cholerae
D.  Escherichia coli O157:H7
E.  Yersinia pestis

###Answer: The correct letter option is "," A.  The explanation is as follows: Typhoid fever in Africa, as well as globally, is most commonly caused by Salmonella enterica serotype Typhi (S. Typhi). This bacterium is a specific serotype of Salmonella enterica subspecies enterica and is the causative agent of typhoid fever, a systemic infectious disease characterized by fever, abdominal pain, and headache. The other options listed - Shigella flexneri, Vibrio cholerae",A,True
ff3ffd34f0884bc9dd32fb2cb55ce765c2f8db3833f8ab96324a70711ca58b64,What is the primary vector for the transmission of Lassa fever in West Africa?,Lassa fever is primarily transmitted to humans through contact with urine or feces of infected Mastomys rodents.,5,D,Aedes mosquitoes,Anopheles mosquitoes,Phlebotomine sandflies,Mastomys rodents,Tsetse Fly,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the primary vector for the transmission of Lassa fever in West Africa?
###Options:
A.  Aedes mosquitoes
B.  Anopheles mosquitoes
C.  Phlebotomine sandflies
D.  Mastomys rodents
E.  Tsetse Fly

###Answer: The correct letter option is "," D. Mastomys rodents. Explanation: Lassa fever is an acute viral hemorrhagic illness that primarily occurs in West Africa, and its primary mode of transmission is through contact with Mastomys rodents, specifically Mastomys natalensis. These rodents act as reservoirs for the Lassa virus and can transmit it to humans through direct contact with their blood, saliva, urine, or feces, or through consumption of food contaminated with these bodily fluids. Unlike diseases such as malaria, which are",D,True
77c0c9568ff70ba2a6d33a9171c5fafdca7df7055f6efce48c17826d696f03b8,Which of the following is the most common cancer among women in Africa?,"Cervical cancer is the leading cause of cancer-related deaths among women in Africa, primarily due to limited access to screening and vaccination programs.",5,B,Breast cancer,Cervical cancer,Ovarian cancer,Endometrial cancer,Prostrate Cancer,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is the most common cancer among women in Africa?
###Options:
A.  Breast cancer
B.  Cervical cancer
C.  Ovarian cancer
D.  Endometrial cancer
E.  Prostrate Cancer

###Answer: The correct letter option is "," B. Explanation: Cervical cancer is the most common cancer among women in Africa. This is due to a combination of factors, including limited access to healthcare and screening services, as well as high rates of infection with human papillomavirus (HPV), which is a primary risk factor for cervical cancer. HPV is sexually transmitted, and early sexual debut, multiple sexual partners, and lack of knowledge about preventive measures contribute to its spread. Additionally, the lack of widespread vaccination against HPV and inadequate",B,True
24389b5fe5d0f00b661332700ec9e2076c71f2a41299e27230580276e56ccee9,"Which of the following is a common nutritional deficiency disorder in African populations, characterized by symmetric pigmented patches on the skin?","Pellagra, caused by niacin deficiency, presents with characteristic skin changes including hyperpigmented and symmetrically distributed patches, particularly in sun-exposed areas",5,C,Scurvy,Kwashiorkor,Pellagra,Beriberi,Vitiligo,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common nutritional deficiency disorder in African populations, characterized by symmetric pigmented patches on the skin?
###Options:
A.  Scurvy
B.  Kwashiorkor
C.  Pellagra
D.  Beriberi
E.  Vitiligo

###Answer: The correct letter option is "," B, which stands for Kwashiorkor. Explanation: Kwashiorkor is a form of severe protein malnutrition that is commonly seen in young children in certain parts of Africa. It is characterized by a range of clinical manifestations, including symmetric pigmented patches on the skin, known as marasmus, which are a result of the deficiency in essential amino acids. These patches are typically seen in areas of the body that are exposed or under pressure. Scurvy is a disease caused by vitamin C",,False
a9942bfd6fa32026e4a0e31cf77334e3eda4f893b55fa2e4453e417b683abd29, A 35-year-old African patient presents with acute knee pain and swelling following a twisting injury. Physical examination reveals a positive anterior drawer test. Which of the following is the most likely diagnosis?,"The anterior drawer test is used to assess for ACL injury, which is common following a twisting injury to the knee.",5,C,Medial collateral ligament (MCL) injury,Lateral collateral ligament (LCL) injury,Anterior cruciate ligament (ACL) injury,Posterior cruciate ligament (PCL) injury,Meniscus tear,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question:  A 35-year-old African patient presents with acute knee pain and swelling following a twisting injury. Physical examination reveals a positive anterior drawer test. Which of the following is the most likely diagnosis?
###Options:
A.  Medial collateral ligament (MCL) injury
B.  Lateral collateral ligament (LCL) injury
C.  Anterior cruciate ligament (ACL) injury
D.  Posterior cruciate ligament (PCL) injury
E.  Meniscus tear

###Answer: The correct letter option is "," C. Explanation: The most likely diagnosis for a 35-year-old patient presenting with acute knee pain and swelling following a twisting injury, and a positive anterior drawer test, is an anterior cruciate ligament (ACL) injury. The anterior drawer test is a clinical test used to assess the integrity of the ACL. A positive test indicates a potential ACL injury, which is consistent with the presented symptoms and examination findings. The ACL is crucial for stabilizing the knee against anterior translation of the tibia,",C,True
2e9d5e82489eb3c0452b875d5c3e0d3b52a7fbdc1e73971e4e6ba6bd7b63ee9b,Which of the following is a common presentation of African trypanosomiasis (sleeping sickness) in the neurological stage?,"In the neurological stage of African trypanosomiasis, patients often present with confusion, sleep disturbances, and other neurological symptoms.",5,A,Confusion and sleep disturbances,Fever and chills,Jaundice and hepatomegaly,Cutaneous ulcers,All of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common presentation of African trypanosomiasis (sleeping sickness) in the neurological stage?
###Options:
A.  Confusion and sleep disturbances
B.  Fever and chills
C.  Jaundice and hepatomegaly
D.  Cutaneous ulcers
E.  All of the above

###Answer: The correct letter option is "," A.. Explanation: African trypanosomiasis, also known as sleeping sickness, is a parasitic infection caused by the protozoan parasites Trypanosoma brucei gambiense or Trypanosoma brucei rhodesiense. In its early, hemolymphatic stage, the disease is characterized by symptoms such as fever, chills, weakness, and swollen lymph nodes. However, as the disease progresses to the neurological stage, the symptoms shift to include neurological",A,True
104cbc9b5d91699136f65ddd5f7ca29205653dcc9b5ac65b03c0676148a24e2b,Which of the following is a common presentation of African endemic Buruli ulcer?,Buruli ulcer often presents with painless skin ulcers that can be large and destructive if left untreated.,5,B,Painful genital ulcers,"Large, painless skin ulcers",Papular rash,Severe itching,None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common presentation of African endemic Buruli ulcer?
###Options:
A.  Painful genital ulcers
B.  Large, painless skin ulcers
C.  Papular rash
D.  Severe itching
E.  None of the above

###Answer: The correct letter option is "," B. Large, painless skin ulcers. Explanation: African endemic Buruli ulcer, caused by Mycobacterium ulcerans, typically presents as large, painless skin ulcers, which is correctly identified as option B. This pathogen releases mycolactone, a toxin that inhibits the immune response, leading to progressive tissue necrosis and ulceration. The characteristic presentation of Buruli ulcer includes painless, slowly progressing ulcers, usually on the limbs, which can be extensive and",B,True
f0dd23dfbda941ee58057af212af3abbe89d0c8ef0a5a57ad0a68791abab6322,Which of the following is a common etiological factor for the development of hepatocellular carcinoma (HCC) in Africa?,"Chronic exposure to aflatoxins from contaminated food is a major risk factor for HCC in Africa, particularly in regions with high rates of aflatoxin contamination.",5,E,Chronic alcohol consumption,Hepatitis B virus (HBV) infection,Non-alcoholic fatty liver disease (NAFLD),Hepatitis C virus (HCV) infection,Aflatoxin exposure,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common etiological factor for the development of hepatocellular carcinoma (HCC) in Africa?
###Options:
A.  Chronic alcohol consumption
B.  Hepatitis B virus (HBV) infection
C.  Non-alcoholic fatty liver disease (NAFLD)
D.  Hepatitis C virus (HCV) infection
E.  Aflatoxin exposure

###Answer: The correct letter option is "," B.  Hepatitis B virus (HBV) infection. Explanation: Hepatitis B virus (HBV) infection stands as a predominant risk factor for the development of hepatocellular carcinoma (HCC) in Africa. This virally induced malignancy is significantly more prevalent in regions where chronic HBV infection is endemic, such as sub-Saharan Africa and parts of Asia. The pathogenesis of HBV-related HCC involves several factors, including the integration of viral DNA into the host genome, which",B,False
b630a13d53bf467ed8031f6a7939a361729177a5df67156e97ebfdc24ba332a6,Which of the following is NOT a risk factor for sickle cell disease in Nigeria?,Hemoglobin AC genotype is not a risk factor for sickle cell disease in Nigeria.,5,E,Malaria,Family history of sickle cell disease,Vitamin D deficiency,Hemoglobin AS genotype,Hemoglobin AC genotype,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is NOT a risk factor for sickle cell disease in Nigeria?
###Options:
A.  Malaria
B.  Family history of sickle cell disease
C.  Vitamin D deficiency
D.  Hemoglobin AS genotype
E.  Hemoglobin AC genotype

###Answer: The correct letter option is "," C. Vitamin D deficiency. Explanation: Sickle cell disease (SCD) is a genetic disorder characterized by the presence of sickle-shaped red blood cells. The key risk factors for SCD include a family history of the disease, which is indicative of the inheritance pattern, and living in areas where malaria is endemic, as infection with Plasmodium falciparum can exacerbate sickling of red blood cells. In Nigeria, SCD is prevalent due to these factors. Hemoglobin AS",C,False
22689e7835c52c1eb0c16cb8e6830dc60d9a6460394a11b6b98ed07537749958,Which of the following is a common presentation of tuberculosis (TB) in African adults?,"TB in African adults can present with pulmonary infiltrates, hemoptysis, night sweats, and weight loss, among other symptoms.",5,E,Pulmonary infiltrates on chest X-ray,Hemoptysis,Night sweats,Weight loss,All of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common presentation of tuberculosis (TB) in African adults?
###Options:
A.  Pulmonary infiltrates on chest X-ray
B.  Hemoptysis
C.  Night sweats
D.  Weight loss
E.  All of the above

###Answer: The correct letter option is "," 'E'. Explanation: In African adults, tuberculosis (TB) commonly presents with a variety of symptoms and signs, which individually or collectively indicate the disease's impact on the body. These symptoms are indicative of both the pulmonary and systemic effects of TB. Pulmonary infiltrates visible on chest X-rays (A) are a hallmark of pulmonary TB, reflecting the disease's predominant site of infection. Hemoptysis (B), or coughing up blood, is a classic symptom of pulmonary TB, resulting from",A,False
a7d4b86ddac9088424e78cce7b56d6e52098883374ce6aec4b5dbf6bef30ea1f,Which African country has the highest prevalence of diabetes mellitus in the continent?,"Nigeria has one of the highest prevalences of diabetes mellitus in Africa, with an increasing burden of both type 1 and type 2 diabetes. Factors contributing to this high prevalence include urbanization, sedentary lifestyles, unhealthy diets, and genetic predisposition. The rising incidence of diabetes in Nigeria underscores the importance of public health initiatives to promote awareness, prevention, and management of this endocrine disorder.",4,B,South Africa,Nigeria,Egypt,Kenya,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which African country has the highest prevalence of diabetes mellitus in the continent?
###Options:
A.  South Africa
B.  Nigeria
C.  Egypt
D.  Kenya

###Answer: The correct letter option is ", A.,A,False
2c49be403c884f48c54942f379272ded3a1e8e30b48cdf1b6293205c536c498c,Major omphalocele non-operative management in Nigeria,"Vaseline helps prevent excoriation and penicillin as antiseptic.
This vaseline impreginated with penicillin method is employed by many pediatric surgeons in Nigeria for non operative management of major omphalocele.",5,A,alcohol,aqueous mecurochrome,Dermazine cream+sufratulle,Honey,vaseline impregnated with penicillin,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Major omphalocele non-operative management in Nigeria
###Options:
A.  alcohol
B.  aqueous mecurochrome
C.  Dermazine cream+sufratulle
D.  Honey
E.  vaseline impregnated with penicillin

###Answer: The correct letter option is "," C.. Explanation: In the management of major omphalocele, especially in resource-limited settings like Nigeria, conservative treatment involving topical applications is often employed. The application of 'Dermazine cream+sufratulle' is a non-operative approach aimed at promoting the closure of the omphalocele while protecting the sac from infection and further hydration. Key points include: Dermazine cream, likely a topical antiseptic or antibiotic cream, is applied to the omphalocele sac",C,False
cf3a6156f841b056466c0947d40b3abe57d79a35dfa2e6b84a103e1e6f734141,Common causes of neonatal jaundice in Nigeria include,Jaundice is a common finding in pts with ABO incompatibility due to hemolysis,5,A,Rh isoimmunization,Septicemia,Prematurity,ABO incompatibility,Hypothyroidism,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Common causes of neonatal jaundice in Nigeria include
###Options:
A.  Rh isoimmunization
B.  Septicemia
C.  Prematurity
D.  ABO incompatibility
E.  Hypothyroidism

###Answer: The correct letter option is "," B, C, D, E. Explanation: Neonatal jaundice, a common condition in newborns, is characterized by yellowing of the skin and eyes due to the accumulation of bilirubin. In Nigeria, the prevalent causes of neonatal jaundice, besides Rh isoimmunization, include septicemia, prematurity, ABO incompatibility, and hypothyroidism. Septicemia, or neonatal sepsis, is an infection that can occur shortly",E,False
35fe5f0505947f7b53cd9bc542909f22189fa14f874d0227046141c544ecfced,"A 40-year-old man presents to the clinician with a 2-week history of cough and high-grade fever. He recently immigrated from South Africa. He claims that the fever is off and on, and he has also lost weight during this time. The patient's PPD skin test is positive, and gram staining of sputum reveals acid-fast bacilli. The patient is started on the appropriate therapy. Two weeks later, the patient returns with improvement in his initial symptoms but has begun to develop a tingling sensation in his hands and feet. He claims there has been no change in his diet or lifestyle and has no other symptoms. Which of the following is the best therapy for the patient's new symptoms?","This patient was diagnosed with active TB and was most likely given a drug combination of isoniazid, rifampin, ethambutol, and pyrazinamide.

Isoniazid is the most commonly used antibiotic for TB treatment and prophylaxis. Isoniazid inhibits pyridoxine phosphokinase, the enzyme necessary to activate pyridoxine to pyridoxal phosphate.

Because of the pyridoxine phosphokinase deficiency, there is a functional deficiency of pyridoxine which can easily be overcome with pyridoxine supplementation.

Pyridoxine deficiency can present as fatigue, shortness of breath, paresthesias, weight loss, and muscle weakness.",5,C,Vitamin A,Thiamine,Pyridoxine,Biotin,Niacin,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 40-year-old man presents to the clinician with a 2-week history of cough and high-grade fever. He recently immigrated from South Africa. He claims that the fever is off and on, and he has also lost weight during this time. The patient's PPD skin test is positive, and gram staining of sputum reveals acid-fast bacilli. The patient is started on the appropriate therapy. Two weeks later, the patient returns with improvement in his initial symptoms but has begun to develop a tingling sensation in his hands and feet. He claims there has been no change in his diet or lifestyle and has no other symptoms. Which of the following is the best therapy for the patient's new symptoms?
###Options:
A.  Vitamin A
B.  Thiamine
C.  Pyridoxine
D.  Biotin
E.  Niacin

###Answer: The correct letter option is "," C. Pyridoxine. Explanation: The patient's presentation of tingling sensation in the hands and feet, in the context of being on treatment for tuberculosis (TB), suggests peripheral neuropathy, which is a known adverse effect of isoniazid (INH), a first-line drug used in the treatment of TB. INH inhibits the enzyme pyridoxal kinase, which is necessary for the activation of pyridoxine (vitamin B6) to its active form.",C,True
7466d71d41adde0585f6a3c40cee00e1115fe93db3c6112104ab44285a232783,Which of the following is a common etiological agent of meningitis in African meningitis belt countries?,"Neisseria meningitidis is a common cause of meningitis outbreaks in the African meningitis belt, also known as the ""meningitis belt.""",5,A,Neisseria meningitidis,Haemophilus influenzae type b (Hib),Streptococcus pneumoniae,Listeria monocytogenes,Mycobacterium tuberculosis,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common etiological agent of meningitis in African meningitis belt countries?
###Options:
A.  Neisseria meningitidis
B.  Haemophilus influenzae type b (Hib)
C.  Streptococcus pneumoniae
D.  Listeria monocytogenes
E.  Mycobacterium tuberculosis

###Answer: The correct letter option is "," A. Neisseria meningitidis. Explanation: Neisseria meningitidis is the bacterium most commonly responsible for the outbreaks of bacterial meningitis in the African meningitis belt, which includes countries such as Mali, Niger, Chad, and Burkina Faso. This region experiences a higher incidence of bacterial meningitis, particularly during the dry season, with Neisseria meningitidis being the predominant pathogen. Streptococcus pneumoniae and Haemophilus influenzae type b",A,True
013a76385bffe9bbc150095f79b78ec1d2affd4fa7eabbcbd7114a4caf4c7579,Which variety of HIV is most common in West Africa?,HIV 2 is commonest in West Africa ,5,B,HIV 1,HIV 2,HIV 5,HIV 3,HIV 6,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which variety of HIV is most common in West Africa?
###Options:
A.  HIV 1
B.  HIV 2
C.  HIV 5
D.  HIV 3
E.  HIV 6

###Answer: The correct letter option is "," B.  HIV 2. Explanation: HIV-2 is the most prevalent form of HIV in West Africa, particularly compared to other regions where HIV-1 is more dominant. This difference in prevalence is due to several factors, including the initial epidemiological patterns, modes of transmission, and evolutionary dynamics of the virus. HIV-2 is less pathogenic and progresses more slowly to AIDS compared to HIV-1, which may contribute to its relatively higher prevalence in certain regions without reaching the same levels of",B,True
b4a56a27e7734739e17dcf987ab9a8336d3eccfbdc809e11658e228e04c8d250,Which of the following is a common presentation of African endemic leprosy?,African endemic leprosy often presents with painless skin lesions that may be hypopigmented or erythematous.,5,B,Loss of eyebrows,Painless skin lesions,Enlarged lymph nodes,"Red, swollen eyes",None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common presentation of African endemic leprosy?
###Options:
A.  Loss of eyebrows
B.  Painless skin lesions
C.  Enlarged lymph nodes
D.  Red, swollen eyes
E.  None of the above

###Answer: The correct letter option is "," B.  Painless skin lesions. Explanation: African endemic leprosy, also known as Tropical Pemphigoid, is characterized by dermal induration and loss of lateral eyebrows (madarosis), but 'Painless skin lesions' are the hallmark of this disease. Unlike other forms of leprosy, which can present with a variety of symptoms including painful lesions, African endemic leprosy typically presents with skin lesions that are painless. This is a crucial distinction for diagnosis and",B,True
aaa659980200aa259d4ee9de924625d03e0e40ddf101118408d5de9da0abb442,What is the most appropriate initial treatment for a patient presenting with status epilepticus in a resource-limited emergency department in Africa?, Intramuscular midazolam is the most appropriate initial treatment for status epilepticus in a resource-limited emergency department in Africa due to its rapid onset of action and ease of administration.,5,A,Intramuscular midazolam,Intravenous lorazepam,Intramuscular diazepam,Oral carbamazepine,Intravenous fosphenytoin,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the most appropriate initial treatment for a patient presenting with status epilepticus in a resource-limited emergency department in Africa?
###Options:
A.  Intramuscular midazolam
B.  Intravenous lorazepam
C.  Intramuscular diazepam
D.  Oral carbamazepine
E.  Intravenous fosphenytoin

###Answer: The correct letter option is "," C.  Intramuscular diazepam. Explanation: In the management of status epilepticus, particularly in resource-limited settings such as an emergency department in Africa, the choice of initial treatment must balance effectiveness, safety, and practicality. Intramuscular (IM) diazepam is the recommended initial treatment in this scenario for several compelling reasons. Diazepam, a benzodiazepine, is highly effective in terminating acute seizures and is well-established as a first-line treatment in status",C,False
f4b3ee4ebfc2ba3b91c6f886f22c94a6234b4e0462e989ddca807e4ff240a1aa,Which of the following is a common cause of chronic liver disease in Africa?,"Naturally, Hepatitis B virus (HBV) is prevalent in Africa due to factors such as high rates of transmission through perinatal, horizontal, and sexual routes, as well as endemicity in certain regions. HBV can lead to chronic liver disease, making it a common cause of liver-related morbidity and mortality in the continent.",5,C,Hepatitis C virus (HCV),Hepatitis E virus (HEV),Hepatitis B virus (HBV),Human immunodeficiency virus (HIV),Hepatitis A virus (HAV),"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common cause of chronic liver disease in Africa?
###Options:
A.  Hepatitis C virus (HCV)
B.  Hepatitis E virus (HEV)
C.  Hepatitis B virus (HBV)
D.  Human immunodeficiency virus (HIV)
E.  Hepatitis A virus (HAV)

###Answer: The correct letter option is "," C.   Explanation: Hepatitis B virus (HBV) is a major cause of chronic liver disease in Africa, where it is endemic. The high prevalence of chronic HBV infection in this region, coupled with its potential to progress to cirrhosis, hepatocellular carcinoma, and other forms of chronic liver disease, underscores its significance. Unlike Hepatitis A virus (HAV), which typically causes acute, self-limiting infection, HBV is known for its ability to establish chronic infection, making",C,True
2b333a3583f44a63d9ac297af0dd85676170c9623a2485070f2726eb4afcff4c,The standard diagnostic test for latent TB infection in Africa is:,"Sputum smear microscopy is a simple, inexpensive, and effective test for diagnosing active TB in resource-limited settings like many African countries.",5,B,Chest X-ray,Sputum smear microscopy,Blood test for TB antibodies,Tuberculin skin test (TST),None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The standard diagnostic test for latent TB infection in Africa is:
###Options:
A.  Chest X-ray
B.  Sputum smear microscopy
C.  Blood test for TB antibodies
D.  Tuberculin skin test (TST)
E.  None of the above

###Answer: The correct letter option is "," D.  Explanation: The Tuberculin skin test (TST), also known as the Mantoux tuberculin skin test, is widely considered the gold standard for diagnosing latent tuberculosis (TB) infection, particularly in regions like Africa where TB is endemic. This test involves injecting a small amount of tuberculin purified protein derivative (PPD) into the skin and assessing the reaction after 48 to 72 hours. Chest X-ray, while useful for detecting active TB disease, is not",D,False
49c577d5bc9ec3725fe4ec2ceed797646be0baf778d49bcc371828cb8cc2864c,<50% of people globally affected by schistosomiasis live in Africa.,>80% of people globally affected by schistosomiasis live in Africa.,2,B,True,False,,,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: <50% of people globally affected by schistosomiasis live in Africa.
###Options:
A.  True
B.  False

###Answer: The correct letter option is ", B.,B,True
94a0b4ef7e7d4b7f826ba64614388fccefcf008dcbfe482da8d79621e787fe78,How low is the rate of survival of a pre- mature children in a primary health care centre in Nigeria?,"The rationale behind the answer is due to the lack of necessary health care facilities in the primary health care in Nigeria.
Survival of preterm infants is a function of both their biological maturity and technological advancement of any given setting. While technological advancement has continued to show marked improvement in developed countries with increasing survival of extremely preterm babies 11,17, the same cannot be said of the developing countries. especially in Africa where there is poor health infrastructure, poverty, mass illiteracy, gross gender inequality and numerous conflicts, and lack of equipment, manpower, and support services necessary to float a functioning neonatal intensive care service.",5,A,28 weeks,22 weeks,30 weeks,16 weeks,19 weeks,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: How low is the rate of survival of a pre- mature children in a primary health care centre in Nigeria?
###Options:
A.  28 weeks
B.  22 weeks
C.  30 weeks
D.  16 weeks
E.  19 weeks

###Answer: The correct letter option is "," D.  16 weeks. Explanation: In Nigeria, the survival rate for pre-term babies, particularly those born before 37 weeks of gestation, is significantly low due to limited access to adequate neonatal care, especially in primary health care centers. The correct answer, '16 weeks', emphasizes the substantial risk to survival that pre-term babies face in such settings. This response does not directly correspond to a specific statistic but highlights the critical period before which survival chances are markedly reduced. The other options",D,False
95b5354447adc6fa29b3fca05be2c2c361e37c4aa28e6c6de7ff03a73d70a49d,Which of the following is a common complication of untreated group A streptococcal pharyngitis in children in Africa?,"Untreated group A streptococcal pharyngitis in children can lead to rheumatic heart disease, a significant cause of morbidity and mortality in Africa, particularly in resource-limited settings.",5,E,Peritonsillar abscess,Acute otitis media,Otitis externa,Sinusitis,Rheumatic heart disease,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common complication of untreated group A streptococcal pharyngitis in children in Africa?
###Options:
A.  Peritonsillar abscess
B.  Acute otitis media
C.  Otitis externa
D.  Sinusitis
E.  Rheumatic heart disease

###Answer: The correct letter option is "," A.  Peritonsillar abscess. Explanation: Group A streptococcal pharyngitis, typically caused by Streptococcus pyogenes, is a common infection in children worldwide, including Africa. One of the primary complications associated with untreated or inadequately treated streptococcal pharyngitis is peritonsillar abscess. This condition represents a collection of pus beside the tonsil, leading to severe throat pain, trismus (difficulty",A,False
