sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
c8d579560c49f190612909ed8494657fd1c5025ed9334cafb1ab479ab1c036b8,"About endocarditis which is true? 
",no rationale,5,E,It is important to take blood cultures over at least 24 hour period to make the diagnosis,Transthoracic echocardiography is a sensitive means of making or confirming the diagnosis,Most patients with Staphylococcus aureus bacteraemia have endocarditis,Viral endocarditis leads to valvular abnormality,Diagnosis is based on the Duke’s criteria,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: A 17-year-old female presents to your department for evaluation.  
She reports that she has never had menstrual periods. Her pubic  
hair appeared at 8 years of age. Diagnostic studies with karyotype  
reveal 45 XO. Which of the following findings is characteristic of this patient’s  
condition? 
A) Elevated FSH 
B) Decreased LH 
C) Increased estrogen 
D) Elevated testosterone 
E) Decreased TSH 
###Answer: A 

Question: A microbiologist is studying the emergence of a virulent strain of the virus. 
After a detailed study of the virus and its life cycle, he proposes a theory: Initially, a host cell is co-infected with 2 viruses from the same virus family. 
Within the host cell, concomitant production of various genome segments from both viruses occurs. 
Ultimately, the different genome segments from the viruses are packaged into a unique and novel virus particle. 
The newly formed virus particle is both stable and viable and is a new strain from the virus family that caused the outbreak of infection. 
Which of the following viruses is capable of undergoing the above-mentioned process?.
A) Epstein-Barr virus
B) Human immunodeficiency virus
C) Rotavirus
D) Vaccinia virus
###Answer: C

Question: An 18-year-old man is brought to the emergency department complaining of pain in the right  
hip and flank after a motor vehicle accident. He is alert and stable. On examination he has  
abrasions, ecchymoses, and tenderness over the right iliac crest, as well as abrasions on the  
right flank. Urinalysis shows gross blood and x-ray of the cervical spine is normal. What’s the next appropriate step in the diagnosis?  
A) CT scan of the abdomen with contrast  
B) MRI of the pelvis 
C) Radionuclide renal scan  
###Answer: A



###Question: About endocarditis which is true? 

###Options:
A.  It is important to take blood cultures over at least 24 hour period to make the diagnosis
B.  Transthoracic echocardiography is a sensitive means of making or confirming the diagnosis
C.  Most patients with Staphylococcus aureus bacteraemia have endocarditis
D.  Viral endocarditis leads to valvular abnormality
E.  Diagnosis is based on the Duke’s criteria

###Answer:"," E

###Rational: Endocarditis is diagnosed using the Duke’s criteria which consists of major and minor criteria. The major criteria include two blood culture positives for typical microorganisms, evidence of endocardial involvement from echocardiography, or new valvular regurgitation. The minor criteria include predisposition, fever, vascular phenomena, immunological phenomena, and microbiological evidence. The diagnosis can be definite, possible, or rejected based on these criteria. The other options are not accurate in diagnosing endocarditis.",E,True
7db9a7755d7d8ba54867cfdbedd541bf89a199e39e3a8b54674f89b2f6014f86,Which of the following is/are true about twin pregnancies with symptoms of preterm birth?,no rationale,5,E,Most women will deliver within a week.,Insufficient data are available to make evidence-based recommendations.,The accuracy of cervical length measurement is higher than for asymptomatic women,The accuracy of cervical length measurement is higher than for asymptomatic women,Fetal fibronectin has high negative predictive value,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: A 17-year-old female presents to your department for evaluation.  
She reports that she has never had menstrual periods. Her pubic  
hair appeared at 8 years of age. Diagnostic studies with karyotype  
reveal 45 XO. Which of the following findings is characteristic of this patient’s  
condition? 
A) Elevated FSH 
B) Decreased LH 
C) Increased estrogen 
D) Elevated testosterone 
E) Decreased TSH 
###Answer: A 

Question: A microbiologist is studying the emergence of a virulent strain of the virus. 
After a detailed study of the virus and its life cycle, he proposes a theory: Initially, a host cell is co-infected with 2 viruses from the same virus family. 
Within the host cell, concomitant production of various genome segments from both viruses occurs. 
Ultimately, the different genome segments from the viruses are packaged into a unique and novel virus particle. 
The newly formed virus particle is both stable and viable and is a new strain from the virus family that caused the outbreak of infection. 
Which of the following viruses is capable of undergoing the above-mentioned process?.
A) Epstein-Barr virus
B) Human immunodeficiency virus
C) Rotavirus
D) Vaccinia virus
###Answer: C

Question: An 18-year-old man is brought to the emergency department complaining of pain in the right  
hip and flank after a motor vehicle accident. He is alert and stable. On examination he has  
abrasions, ecchymoses, and tenderness over the right iliac crest, as well as abrasions on the  
right flank. Urinalysis shows gross blood and x-ray of the cervical spine is normal. What’s the next appropriate step in the diagnosis?  
A) CT scan of the abdomen with contrast  
B) MRI of the pelvis 
C) Radionuclide renal scan  
###Answer: A



###Question: Which of the following is/are true about twin pregnancies with symptoms of preterm birth?
###Options:
A.  Most women will deliver within a week.
B.  Insufficient data are available to make evidence-based recommendations.
C.  The accuracy of cervical length measurement is higher than for asymptomatic women
D.  The accuracy of cervical length measurement is higher than for asymptomatic women
E.  Fetal fibronectin has high negative predictive value

###Answer:"," E

Rationale: A twin pregnancy is always a complex or high-risk pregnancy. Twins with symptoms of preterm birth have a higher risk of preterm delivery. Fetal fibronectin is a protein produced by the fetal membranes, and the presence of this protein in the cervix is a strong indicator of risk for preterm birth. The test has a high negative predictive value, which means that if the test is negative (no fibronectin is detected), it is highly likely that the patient will not deliver in the next few days. This information can be helpful in guiding management decisions. Other options are not accurate or directly related to the symptoms of preterm birth in twin pregnancies.",A,False
1497dc2b0fc02de6f012454f849c9bdea014b96eec84617996aff1e6df5e8825,"A 60-year-old male patient on aspirin, an angiotensin-converting enzyme inhibitor, nitrates, and a beta blocker, who is being followed for chronic stable angina, presents to the ER with a history of two or three episodes of more severe and long-lasting anginal chest pain each day over the past 3 days. His ECG and cardiac enzymes are normal. Which of the following is the best course of action?
",no rationale,5,B,Admit the patient and begin intravenous digoxin,Admit the patient and begin intravenous heparin,Admit the patient and give prophylactic thrombolytic therapy,Admit the patient for observation with no change in medication,Increase the doses of current medications and follow closely as an outpatient,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: A 17-year-old female presents to your department for evaluation.  
She reports that she has never had menstrual periods. Her pubic  
hair appeared at 8 years of age. Diagnostic studies with karyotype  
reveal 45 XO. Which of the following findings is characteristic of this patient’s  
condition? 
A) Elevated FSH 
B) Decreased LH 
C) Increased estrogen 
D) Elevated testosterone 
E) Decreased TSH 
###Answer: A 

Question: A microbiologist is studying the emergence of a virulent strain of the virus. 
After a detailed study of the virus and its life cycle, he proposes a theory: Initially, a host cell is co-infected with 2 viruses from the same virus family. 
Within the host cell, concomitant production of various genome segments from both viruses occurs. 
Ultimately, the different genome segments from the viruses are packaged into a unique and novel virus particle. 
The newly formed virus particle is both stable and viable and is a new strain from the virus family that caused the outbreak of infection. 
Which of the following viruses is capable of undergoing the above-mentioned process?.
A) Epstein-Barr virus
B) Human immunodeficiency virus
C) Rotavirus
D) Vaccinia virus
###Answer: C

Question: An 18-year-old man is brought to the emergency department complaining of pain in the right  
hip and flank after a motor vehicle accident. He is alert and stable. On examination he has  
abrasions, ecchymoses, and tenderness over the right iliac crest, as well as abrasions on the  
right flank. Urinalysis shows gross blood and x-ray of the cervical spine is normal. What’s the next appropriate step in the diagnosis?  
A) CT scan of the abdomen with contrast  
B) MRI of the pelvis 
C) Radionuclide renal scan  
###Answer: A



###Question: A 60-year-old male patient on aspirin, an angiotensin-converting enzyme inhibitor, nitrates, and a beta blocker, who is being followed for chronic stable angina, presents to the ER with a history of two or three episodes of more severe and long-lasting anginal chest pain each day over the past 3 days. His ECG and cardiac enzymes are normal. Which of the following is the best course of action?

###Options:
A.  Admit the patient and begin intravenous digoxin
B.  Admit the patient and begin intravenous heparin
C.  Admit the patient and give prophylactic thrombolytic therapy
D.  Admit the patient for observation with no change in medication
E.  Increase the doses of current medications and follow closely as an outpatient

###Answer:"," B

###Rationale: The patient is presenting with worsening angina with more frequent and longer-lasting episodes. This is a high-risk scenario, and the patient needs to be admitted to the hospital for close monitoring and further management. Since the patient has normal ECG and cardiac enzymes, an acute myocardial infarction (AMI) has been ruled out. However, the possibility of unstable angina or an impending AMI exists. In this scenario, admitting the patient and starting intravenous heparin (a anticoagulant) is the best course of action. This will help prevent further thrombus formation and reduce the risk of an AMI. Intravenous heparin is a standard therapy in unstable angina, and it has been shown to reduce the risk of AMI and death in this patient population.",B,True
7e96e427d06b2ac71c478469272954a5c0161ee3800d2e073effd59bef872b90,All of the following statements are true about multiple pregnancies after assisted reproductive technology (ART) treatment EXCEPT,no rationale,5,E,Women carrying multiple pregnancies have a higher risk of complications than those who are pregnant with singletons,Neonatal mortality is increased in multiple births,Prematurity is the main cause of neonatal morbidity in twins.,Three-quarters of triplets require neonatal admission.,The mean gestational age for twin and high-order pregnancies is the same.,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: A 17-year-old female presents to your department for evaluation.  
She reports that she has never had menstrual periods. Her pubic  
hair appeared at 8 years of age. Diagnostic studies with karyotype  
reveal 45 XO. Which of the following findings is characteristic of this patient’s  
condition? 
A) Elevated FSH 
B) Decreased LH 
C) Increased estrogen 
D) Elevated testosterone 
E) Decreased TSH 
###Answer: A 

Question: A microbiologist is studying the emergence of a virulent strain of the virus. 
After a detailed study of the virus and its life cycle, he proposes a theory: Initially, a host cell is co-infected with 2 viruses from the same virus family. 
Within the host cell, concomitant production of various genome segments from both viruses occurs. 
Ultimately, the different genome segments from the viruses are packaged into a unique and novel virus particle. 
The newly formed virus particle is both stable and viable and is a new strain from the virus family that caused the outbreak of infection. 
Which of the following viruses is capable of undergoing the above-mentioned process?.
A) Epstein-Barr virus
B) Human immunodeficiency virus
C) Rotavirus
D) Vaccinia virus
###Answer: C

Question: An 18-year-old man is brought to the emergency department complaining of pain in the right  
hip and flank after a motor vehicle accident. He is alert and stable. On examination he has  
abrasions, ecchymoses, and tenderness over the right iliac crest, as well as abrasions on the  
right flank. Urinalysis shows gross blood and x-ray of the cervical spine is normal. What’s the next appropriate step in the diagnosis?  
A) CT scan of the abdomen with contrast  
B) MRI of the pelvis 
C) Radionuclide renal scan  
###Answer: A



###Question: All of the following statements are true about multiple pregnancies after assisted reproductive technology (ART) treatment EXCEPT
###Options:
A.  Women carrying multiple pregnancies have a higher risk of complications than those who are pregnant with singletons
B.  Neonatal mortality is increased in multiple births
C.  Prematurity is the main cause of neonatal morbidity in twins.
D.  Three-quarters of triplets require neonatal admission.
E.  The mean gestational age for twin and high-order pregnancies is the same.

###Answer:"," E

###Rationale: 
This option is the correct answer because triplets and higher-order multiple pregnancies have a shorter gestational age than twins. For example, the mean gestational age for twins is approximately 37 weeks, whereas for triplets it is approximately 33 weeks. Therefore, option E is the exception, as the mean gestational age for twin and high-order pregnancies is not the same.",E,True
b0e2f48fb81ff3bcba26165d4f35902e04568c890bb8e377177df30b229417ce,20.Buruli ulcer is caused by …………………………………………………….,no rationale,5,D,a.Mycobacterium tuberculosis,b.Mycobacterium leprae,c.Mycobacterium avian,d.Mycobacterium ulcerans,e.Myoclacton sp.,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: A 17-year-old female presents to your department for evaluation.  
She reports that she has never had menstrual periods. Her pubic  
hair appeared at 8 years of age. Diagnostic studies with karyotype  
reveal 45 XO. Which of the following findings is characteristic of this patient’s  
condition? 
A) Elevated FSH 
B) Decreased LH 
C) Increased estrogen 
D) Elevated testosterone 
E) Decreased TSH 
###Answer: A 

Question: A microbiologist is studying the emergence of a virulent strain of the virus. 
After a detailed study of the virus and its life cycle, he proposes a theory: Initially, a host cell is co-infected with 2 viruses from the same virus family. 
Within the host cell, concomitant production of various genome segments from both viruses occurs. 
Ultimately, the different genome segments from the viruses are packaged into a unique and novel virus particle. 
The newly formed virus particle is both stable and viable and is a new strain from the virus family that caused the outbreak of infection. 
Which of the following viruses is capable of undergoing the above-mentioned process?.
A) Epstein-Barr virus
B) Human immunodeficiency virus
C) Rotavirus
D) Vaccinia virus
###Answer: C

Question: An 18-year-old man is brought to the emergency department complaining of pain in the right  
hip and flank after a motor vehicle accident. He is alert and stable. On examination he has  
abrasions, ecchymoses, and tenderness over the right iliac crest, as well as abrasions on the  
right flank. Urinalysis shows gross blood and x-ray of the cervical spine is normal. What’s the next appropriate step in the diagnosis?  
A) CT scan of the abdomen with contrast  
B) MRI of the pelvis 
C) Radionuclide renal scan  
###Answer: A



###Question: 20.Buruli ulcer is caused by …………………………………………………….
###Options:
A.  a.Mycobacterium tuberculosis
B.  b.Mycobacterium leprae
C.  c.Mycobacterium avian
D.  d.Mycobacterium ulcerans
E.  e.Myoclacton sp.

###Answer:"," D

My answer is D. Buruli ulcer is caused by Mycobacterium ulcerans. 

Rationale: Buruli ulcer is a chronic, debilitating bacterial infection caused by Mycobacterium ulcerans, a member of the Mycobacteriaceae family. It is a type of necrotizing skin lesion characterized by a painless, non-tender, and undermined ulcer with a characteristic undermined edge, often occurring on the limbs, particularly in children. The disease is prevalent in tropical and subtropical regions, mainly in West Africa. The exact mode of transmission is not fully understood, but it is believed to involve contact with contaminated water, especially in areas with poor sanitation. Mycobacterium ulcerans is a slow-growing, acid-fast, and toxin-producing bacterium that causes the formation of a unique toxin, mycolactone, which is responsible for the development of the ulcer.",D,True
cf8df7d30be1084ac07e14e6cb0c28e99f7073390673064aaa464d6f9677f91e,"A 60-year-old white female presents with epigastric pain, nausea and vomiting, heart rate of 50, and pronounced first-degree AV block on ER cardiac monitor. Blood pressure is 130/80. Which of the following coronary arteries is most likely to be involved in this process?
",no rationale,5,A,Right coronary,Left main,Left anterior descending,Circumflex,Septal branches,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: A 17-year-old female presents to your department for evaluation.  
She reports that she has never had menstrual periods. Her pubic  
hair appeared at 8 years of age. Diagnostic studies with karyotype  
reveal 45 XO. Which of the following findings is characteristic of this patient’s  
condition? 
A) Elevated FSH 
B) Decreased LH 
C) Increased estrogen 
D) Elevated testosterone 
E) Decreased TSH 
###Answer: A 

Question: A microbiologist is studying the emergence of a virulent strain of the virus. 
After a detailed study of the virus and its life cycle, he proposes a theory: Initially, a host cell is co-infected with 2 viruses from the same virus family. 
Within the host cell, concomitant production of various genome segments from both viruses occurs. 
Ultimately, the different genome segments from the viruses are packaged into a unique and novel virus particle. 
The newly formed virus particle is both stable and viable and is a new strain from the virus family that caused the outbreak of infection. 
Which of the following viruses is capable of undergoing the above-mentioned process?.
A) Epstein-Barr virus
B) Human immunodeficiency virus
C) Rotavirus
D) Vaccinia virus
###Answer: C

Question: An 18-year-old man is brought to the emergency department complaining of pain in the right  
hip and flank after a motor vehicle accident. He is alert and stable. On examination he has  
abrasions, ecchymoses, and tenderness over the right iliac crest, as well as abrasions on the  
right flank. Urinalysis shows gross blood and x-ray of the cervical spine is normal. What’s the next appropriate step in the diagnosis?  
A) CT scan of the abdomen with contrast  
B) MRI of the pelvis 
C) Radionuclide renal scan  
###Answer: A



###Question: A 60-year-old white female presents with epigastric pain, nausea and vomiting, heart rate of 50, and pronounced first-degree AV block on ER cardiac monitor. Blood pressure is 130/80. Which of the following coronary arteries is most likely to be involved in this process?

###Options:
A.  Right coronary
B.  Left main
C.  Left anterior descending
D.  Circumflex
E.  Septal branches

###Answer:"," A

Rationale: Based on the patient's symptoms, ECG changes, and heart rate, it is likely that the right coronary artery is involved. The patient's heart rate is 50, which suggests that the atrioventricular (AV) node is affected. The AV node is supplied by the right coronary artery in 90% of the population. First-degree AV block is also commonly seen with right coronary artery occlusion. Therefore, option A is the most likely correct answer.",B,False
d905c360f131e700dd600ba81d207a652da851edda36c9ef52c170f9b368741d,A marked reduction occurs in multiple pregnancies after double embryo transfer (DET) compared with triple embryo transfer.,no rationale,5,D,A marked reduction occurs in multiple pregnancies after double embryo transfer (DET) compared with triple embryo transfer.,Pregnancy rates per fresh in-vitro fertilisation cycle after elective single-embryo transfer are lower compared with DET.,Pregnancy rates per fresh in-vitro fertilisation cycle after elective single-embryo transfer are lower compared with DET.,Multiple pregnancy rates are similar after single-embryo transfer and DET.,An effective cryopreservation programme is essential for widespread use of single-embryo transfer,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: A 17-year-old female presents to your department for evaluation.  
She reports that she has never had menstrual periods. Her pubic  
hair appeared at 8 years of age. Diagnostic studies with karyotype  
reveal 45 XO. Which of the following findings is characteristic of this patient’s  
condition? 
A) Elevated FSH 
B) Decreased LH 
C) Increased estrogen 
D) Elevated testosterone 
E) Decreased TSH 
###Answer: A 

Question: A microbiologist is studying the emergence of a virulent strain of the virus. 
After a detailed study of the virus and its life cycle, he proposes a theory: Initially, a host cell is co-infected with 2 viruses from the same virus family. 
Within the host cell, concomitant production of various genome segments from both viruses occurs. 
Ultimately, the different genome segments from the viruses are packaged into a unique and novel virus particle. 
The newly formed virus particle is both stable and viable and is a new strain from the virus family that caused the outbreak of infection. 
Which of the following viruses is capable of undergoing the above-mentioned process?.
A) Epstein-Barr virus
B) Human immunodeficiency virus
C) Rotavirus
D) Vaccinia virus
###Answer: C

Question: An 18-year-old man is brought to the emergency department complaining of pain in the right  
hip and flank after a motor vehicle accident. He is alert and stable. On examination he has  
abrasions, ecchymoses, and tenderness over the right iliac crest, as well as abrasions on the  
right flank. Urinalysis shows gross blood and x-ray of the cervical spine is normal. What’s the next appropriate step in the diagnosis?  
A) CT scan of the abdomen with contrast  
B) MRI of the pelvis 
C) Radionuclide renal scan  
###Answer: A



###Question: A marked reduction occurs in multiple pregnancies after double embryo transfer (DET) compared with triple embryo transfer.
###Options:
A.  A marked reduction occurs in multiple pregnancies after double embryo transfer (DET) compared with triple embryo transfer.
B.  Pregnancy rates per fresh in-vitro fertilisation cycle after elective single-embryo transfer are lower compared with DET.
C.  Pregnancy rates per fresh in-vitro fertilisation cycle after elective single-embryo transfer are lower compared with DET.
D.  Multiple pregnancy rates are similar after single-embryo transfer and DET.
E.  An effective cryopreservation programme is essential for widespread use of single-embryo transfer

###Answer:"," A

###Rationale: The correct answer is A because it is a true statement. Double embryo transfer (DET) has a lower multiple pregnancy rate compared to triple embryo transfer, which increases the risk of multiple pregnancies. Therefore, DET is considered a more conservative approach to reduce the risk of multiple pregnancies, which is associated with various maternal and fetal complications.",A,False
929745ad3016590450915c669fa8015f4605e04d4ddc25148c2dcf22d1719d4a,"You are seeing in your office a patient with the chief complaint of relatively sudden onset of shortness of breath and weakness, but no chest pain. ECG shows nonspecific ST-T changes. You should be particularly attuned to the possibility of painless, or silent, myocardial infarction in which of the following patients?
",no rationale,5,B,Unstable angina patient on multiple medications,Elderly diabetic,Premenopausal female,Inferior MI patient,MI patient with PVCs,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: A 17-year-old female presents to your department for evaluation.  
She reports that she has never had menstrual periods. Her pubic  
hair appeared at 8 years of age. Diagnostic studies with karyotype  
reveal 45 XO. Which of the following findings is characteristic of this patient’s  
condition? 
A) Elevated FSH 
B) Decreased LH 
C) Increased estrogen 
D) Elevated testosterone 
E) Decreased TSH 
###Answer: A 

Question: A microbiologist is studying the emergence of a virulent strain of the virus. 
After a detailed study of the virus and its life cycle, he proposes a theory: Initially, a host cell is co-infected with 2 viruses from the same virus family. 
Within the host cell, concomitant production of various genome segments from both viruses occurs. 
Ultimately, the different genome segments from the viruses are packaged into a unique and novel virus particle. 
The newly formed virus particle is both stable and viable and is a new strain from the virus family that caused the outbreak of infection. 
Which of the following viruses is capable of undergoing the above-mentioned process?.
A) Epstein-Barr virus
B) Human immunodeficiency virus
C) Rotavirus
D) Vaccinia virus
###Answer: C

Question: An 18-year-old man is brought to the emergency department complaining of pain in the right  
hip and flank after a motor vehicle accident. He is alert and stable. On examination he has  
abrasions, ecchymoses, and tenderness over the right iliac crest, as well as abrasions on the  
right flank. Urinalysis shows gross blood and x-ray of the cervical spine is normal. What’s the next appropriate step in the diagnosis?  
A) CT scan of the abdomen with contrast  
B) MRI of the pelvis 
C) Radionuclide renal scan  
###Answer: A



###Question: You are seeing in your office a patient with the chief complaint of relatively sudden onset of shortness of breath and weakness, but no chest pain. ECG shows nonspecific ST-T changes. You should be particularly attuned to the possibility of painless, or silent, myocardial infarction in which of the following patients?

###Options:
A.  Unstable angina patient on multiple medications
B.  Elderly diabetic
C.  Premenopausal female
D.  Inferior MI patient
E.  MI patient with PVCs

###Answer:"," B

###Rationale: 
The elderly diabetic patient is at increased risk for silent myocardial infarction. The reason for this is not entirely clear, but possible explanations include autonomic neuropathy, which may blunt the perception of pain, or a higher pain threshold in some diabetics.isz) Silent MI is probably more common than realized and is likely to be underdiagnosed because of its asymptomatic nature. Therefore, a high degree of suspicion must be maintained when evaluating elderly diabetic patients presenting with nonspecific symptoms such as weakness or shortness of breath.",B,True
76bab51086f7679356c5799c5e4a83e34a914b1e62bcbcf0428d525c837a33ac,"Which of the following is/are true about serial ultrasound scanning in twin and triplet pregnancy?
I)	In screening for TTTS in monochorionic twins, it is recommended that scans are carried out
more often if membrane folding or liquor discordance occurs
II)	 In screening for fetal growth problems, scans should be carried out every 2 weeks from 20weeks gestation.
III)	 No evidence supports screening for fetal growth problems using umbilical artery Doppler blood flow routinely.
",no rationale,5,B,I. II and III,. I and III,. II and III,. II only,I only,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: A 17-year-old female presents to your department for evaluation.  
She reports that she has never had menstrual periods. Her pubic  
hair appeared at 8 years of age. Diagnostic studies with karyotype  
reveal 45 XO. Which of the following findings is characteristic of this patient’s  
condition? 
A) Elevated FSH 
B) Decreased LH 
C) Increased estrogen 
D) Elevated testosterone 
E) Decreased TSH 
###Answer: A 

Question: A microbiologist is studying the emergence of a virulent strain of the virus. 
After a detailed study of the virus and its life cycle, he proposes a theory: Initially, a host cell is co-infected with 2 viruses from the same virus family. 
Within the host cell, concomitant production of various genome segments from both viruses occurs. 
Ultimately, the different genome segments from the viruses are packaged into a unique and novel virus particle. 
The newly formed virus particle is both stable and viable and is a new strain from the virus family that caused the outbreak of infection. 
Which of the following viruses is capable of undergoing the above-mentioned process?.
A) Epstein-Barr virus
B) Human immunodeficiency virus
C) Rotavirus
D) Vaccinia virus
###Answer: C

Question: An 18-year-old man is brought to the emergency department complaining of pain in the right  
hip and flank after a motor vehicle accident. He is alert and stable. On examination he has  
abrasions, ecchymoses, and tenderness over the right iliac crest, as well as abrasions on the  
right flank. Urinalysis shows gross blood and x-ray of the cervical spine is normal. What’s the next appropriate step in the diagnosis?  
A) CT scan of the abdomen with contrast  
B) MRI of the pelvis 
C) Radionuclide renal scan  
###Answer: A



###Question: Which of the following is/are true about serial ultrasound scanning in twin and triplet pregnancy?
I)	In screening for TTTS in monochorionic twins, it is recommended that scans are carried out
more often if membrane folding or liquor discordance occurs
II)	 In screening for fetal growth problems, scans should be carried out every 2 weeks from 20weeks gestation.
III)	 No evidence supports screening for fetal growth problems using umbilical artery Doppler blood flow routinely.

###Options:
A.  I. II and III
B.  . I and III
C.  . II and III
D.  . II only
E.  I only

###Answer:"," B

###Rationale: 
Serial ultrasound scanning is useful for monitoring fetal growth and detecting twin-to-twin transfusion syndrome (TTTS) in multiple pregnancies.  According to the Royal College of Obstetricians and Gynaecologists (RCOG), women with monochorionic twin pregnancies should have serial ultrasound scans every 2 weeks from 16 weeks gestation, and more frequently if membrane folding or liquor discordance occurs. This supports statement I. For detecting fetal growth problems, scans are recommended every 2-3 weeks from 24 weeks gestation, not every 2 weeks from 20 weeks as suggested in statement II. Additionally, the RCOG recommends that umbilical artery Doppler blood flow should be used only in cases of suspected fetal growth restriction, not as a routine screening tool for fetal growth problems. This supports statement III. Therefore, the correct answer is B, statements I and III are true.",B,True
586d62e76745b3f0496ccf8387f1033f77ed7c095234b4b8cc89d41d7bfadc3d,"A 45-year-old white female smoker is admitted to the hospital for observation after presenting to the emergency department with vague chest pain. There is no past history of cardiac disease, diabetes, hypertension, or hyperlipidemia. Later that night while in bed she has a recurrence of pain, at which time cardiac monitoring shows a transient elevation of precordial ST segments. The pain is promptly relieved by sublingual nitroglycerin. Physical exam is unremarkable. Which of the following is the best follow up management plan?
",no rationale,5,D,Echocardiography and anti-inflammatory therapy,EGD and proton pump inhibitor therapy,Exercise stress testing; treatment depending on results,Coronary angiography; likely treatment with nitrates and calcium channel blockers,Chest CT scan; likely treatment with IV heparin,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

Here are some examples and then answer the last question:

Question: A 17-year-old female presents to your department for evaluation.  
She reports that she has never had menstrual periods. Her pubic  
hair appeared at 8 years of age. Diagnostic studies with karyotype  
reveal 45 XO. Which of the following findings is characteristic of this patient’s  
condition? 
A) Elevated FSH 
B) Decreased LH 
C) Increased estrogen 
D) Elevated testosterone 
E) Decreased TSH 
###Answer: A 

Question: A microbiologist is studying the emergence of a virulent strain of the virus. 
After a detailed study of the virus and its life cycle, he proposes a theory: Initially, a host cell is co-infected with 2 viruses from the same virus family. 
Within the host cell, concomitant production of various genome segments from both viruses occurs. 
Ultimately, the different genome segments from the viruses are packaged into a unique and novel virus particle. 
The newly formed virus particle is both stable and viable and is a new strain from the virus family that caused the outbreak of infection. 
Which of the following viruses is capable of undergoing the above-mentioned process?.
A) Epstein-Barr virus
B) Human immunodeficiency virus
C) Rotavirus
D) Vaccinia virus
###Answer: C

Question: An 18-year-old man is brought to the emergency department complaining of pain in the right  
hip and flank after a motor vehicle accident. He is alert and stable. On examination he has  
abrasions, ecchymoses, and tenderness over the right iliac crest, as well as abrasions on the  
right flank. Urinalysis shows gross blood and x-ray of the cervical spine is normal. What’s the next appropriate step in the diagnosis?  
A) CT scan of the abdomen with contrast  
B) MRI of the pelvis 
C) Radionuclide renal scan  
###Answer: A



###Question: A 45-year-old white female smoker is admitted to the hospital for observation after presenting to the emergency department with vague chest pain. There is no past history of cardiac disease, diabetes, hypertension, or hyperlipidemia. Later that night while in bed she has a recurrence of pain, at which time cardiac monitoring shows a transient elevation of precordial ST segments. The pain is promptly relieved by sublingual nitroglycerin. Physical exam is unremarkable. Which of the following is the best follow up management plan?

###Options:
A.  Echocardiography and anti-inflammatory therapy
B.  EGD and proton pump inhibitor therapy
C.  Exercise stress testing; treatment depending on results
D.  Coronary angiography; likely treatment with nitrates and calcium channel blockers
E.  Chest CT scan; likely treatment with IV heparin

###Answer:"," D

###Rationale: The patient's symptoms are suggestive of angina pectoris, which is chest pain caused by coronary artery disease. There is a transient elevation of precordial ST segments, which indicates that the patient is experiencing ischemia (reduced blood flow to the heart muscle). The pain is promptly relieved by sublingual nitroglycerin, which confirms the diagnosis of angina pectoris. Coronary angiography is the gold standard test for diagnosing coronary artery disease and would be the best follow-up management plan in this scenario. Based on the results, the patient may require treatment with nitrates and calcium channel blockers to control symptoms and prevent further ischemia.",D,True
